Source,SourceDoc,Admin0,Admin1,Admin2,Year,Crop,Season, Area , Yield , MT 
MOALP,AgroMOALP,,Central,Kiambu,2000,Maize,Short Rains,6100,1.62,9882
MOALP,AgroMOALP,,Central,Kiambu,2000,Maize,,14740,0.78,11438.1
MOALP,AgroMOALP,,Central,Kiambu,2001,Maize,Long Rains,11180,1.08,12074.4
MOALP,AgroMOALP,,Central,Kiambu,2001,Maize,Short Rains,5320,0.13,714.6
MOALP,AgroMOALP,,Central,Kiambu,2001,Maize,,16500,0.78,12789
MoALF,Spreadsheet,,Central,Kiambu,2002,Maize,,18750,1.36,25408
MoALF,Spreadsheet,,Central,Kiambu,2003,Maize,,21200,1.35,28620
MoALF,Spreadsheet,,Central,Kiambu,2004,Maize,,14664,0.81,11844
MoALF,Spreadsheet,,Central,Kiambu,2005,Maize,,22140,1.34,29599
MoALF,Spreadsheet,,Central,Kiambu,2006,Maize,,23391,1.27,29660
MoALF,Spreadsheet,,Central,Kiambu,2007,Maize,,26293.3,0.67,17616.51
MoALF,Spreadsheet,,Central,Kiambu,2008,Maize,,30603,0.78,23976.9
MoALF,Spreadsheet,,Central,Kiambu,2009,Maize,,41984,0.48,20000.16
MoALF,Spreadsheet,,Central,Kiambu,2010,Maize,,39523,0.76,30193.29
MoALF,Spreadsheet,,Central,Kiambu,2011,Maize,,45789,0.94,43041.66
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2012,Maize,,44821,1.26,56474.46
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2013,Maize,,43210,1.02,43944.57
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2014,Maize,,24450,0.61,14963.4
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2012,Millet,,24,1.26,30.24
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2013,Millet,,20,0.86,17.1
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2014,Millet,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2012,"Potatoes, Irish",,13671,9.22,126055
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2013,"Potatoes, Irish",,12479,11.49,143431
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2014,"Potatoes, Irish",,15483.32,6.41,99313.62
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2012,Sweet potatoes,,2809,5.4,15201
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2013,Sweet potatoes,,1610,17.5,28230
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kiambu,2014,Sweet potatoes,,500,9.24,4619.2
MOA,AgroMOA,,Central,Kiambu,1970,Tea,,2387,1.65,3947
MOA,AgroMOA,,Central,Kiambu,1971,Tea,,2882,2.01,5804
MOA,AgroMOA,,Central,Kiambu,1972,Tea,,3644,1.93,7026
MOA,AgroMOA,,Central,Kiambu,1973,Tea,,4060,1.73,7034
MOA,AgroMOA,,Central,Kiambu,1974,Tea,,3871,2.01,7772
MOA,AgroMOA,,Central,Kiambu,1975,Tea,,4075,2,8169
MOA,AgroMOA,,Central,Kiambu,1976,Tea,,4378,2.99,13094
MOA,AgroMOA,,Central,Kiambu,1977,Tea,,4530,3.49,15791
MOA,AgroMOA,,Central,Kiambu,1978,Tea,,4658,3.5,16292
MOA,AgroMOA,,Central,Kiambu,1979,Tea,,4750,2.95,14018
MOA,AgroMOA,,Central,Kiambu,1980,Tea,,4813,3.05,14687
MOA,AgroMOA,,Central,Kiambu,1981,Tea,,4944,3.32,16410
MOA,AgroMOA,,Central,Kiambu,1982,Tea,,3691,3.17,11712
MOA,AgroMOA,,Central,Kiambu,1983,Tea,,3281,3.62,11878
MOA,AgroMOA,,Central,Kiambu,1984,Tea,,5184,5.57,28862
MOA,AgroMOA,,Central,Kiambu,1985,Tea,,5267,5.2,27377
MOA,AgroMOA,,Central,Kiambu,1986,Tea,,5351,6.14,32844
MOA,AgroMOA,,Central,Kiambu,1987,Tea,,5425,6.68,36263
MOA,AgroMOA,,Central,Kiambu,1988,Tea,,5275,8.1,42729
MOA,AgroMOA,,Central,Kiambu,1989,Tea,,5690,8.17,46473
MoALF,Spreadsheet,,Central,Kiambu,1975,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1976,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1977,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1978,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1979,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1980,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1981,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1982,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1983,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1984,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1985,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1986,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1987,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1988,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1989,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1990,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1991,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1992,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1993,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1994,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1995,Wheat,,60,1.01,60.76
MoALF,Spreadsheet,,Central,Kiambu,1996,Wheat,,43,1.35,58.06
MoALF,Spreadsheet,,Central,Kiambu,1997,Wheat,,87.5,1.6,140
MoALF,Spreadsheet,,Central,Kiambu,1998,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,1999,Wheat,,24,2.15,51.6
MoALF,Spreadsheet,,Central,Kiambu,2000,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2001,Wheat,,16,0.56,9
MoALF,Spreadsheet,,Central,Kiambu,2002,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2003,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2004,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2005,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2006,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2007,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2008,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2009,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2010,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2011,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Kiambu,2012,Wheat,,0,0,0
MOALD_CBS,KIPPRA,,Coast,Kilifi,1970,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1971,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1972,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1973,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1974,"Beans, dry",,NC,NC,NC
MoALF,Spreadsheet,,Coast,Kilifi,1975,"Beans, dry",,71,0.42,29.82
MoALF,Spreadsheet,,Coast,Kilifi,1976,"Beans, dry",,100,0.42,42
MOALD_CBS,KIPPRA,,Coast,Kilifi,1977,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1978,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1979,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1980,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1981,"Beans, dry",,190,0.51,97
MOALD_CBS,KIPPRA,,Coast,Kilifi,1982,"Beans, dry",,NC,NC,NC
MOALD_CBS,KIPPRA,,Coast,Kilifi,1983,"Beans, dry",,463,0.62,287
MOALD_CBS,KIPPRA,,Coast,Kilifi,1984,"Beans, dry",,576,0.55,315
MOALD_CBS,KIPPRA,,Coast,Kilifi,1985,"Beans, dry",,500,0.6,300
MOALD_CBS,KIPPRA,,Coast,Kilifi,1986,"Beans, dry",,684,0.6,410
MOALD_CBS,KIPPRA,,Coast,Kilifi,1987,"Beans, dry",,700,0.79,556
MOALD_CBS,KIPPRA,,Coast,Kilifi,1988,"Beans, dry",,552,0.5,276
MOALD_CBS,KIPPRA,,Coast,Kilifi,1989,"Beans, dry",,407,0.6,244
MOALD_CBS,KIPPRA,,Coast,Kilifi,1990,"Beans, dry",,64,0.61,39
MoALF,Spreadsheet,,Coast,Kilifi,1991,"Beans, dry",,118,0.16,19
MoALF,Spreadsheet,,Coast,Kilifi,1992,"Beans, dry",,326,0.6,195.6
MoALF,Spreadsheet,,Coast,Kilifi,1993,"Beans, dry",,550,1.11,611
MoALF,Spreadsheet,,Coast,Kilifi,1994,"Beans, dry",,637,1.12,711
MoALF,Spreadsheet,,Coast,Kilifi,1995,"Beans, dry",,88,1.02,90
MoALF,Spreadsheet,,Coast,Kilifi,1996,"Beans, dry",,41,0.21,89
MoALF,Spreadsheet,,Coast,Kilifi,1997,"Beans, dry",,147,0.27,398
MoALF,Spreadsheet,,Coast,Kilifi,1998,"Beans, dry",,174,0.4,689
MoALF,Spreadsheet,,Coast,Kilifi,1999,"Beans, dry",,115,0.56,644
MoALF,Spreadsheet,,Coast,Kilifi,2000,"Beans, dry",,183,0.56,1024.8
MoALF,Spreadsheet,,Coast,Kilifi,2001,"Beans, dry",,183,0.56,1024.8
MoALF,Spreadsheet,,Coast,Kilifi,2002,"Beans, dry",,100,0.24,243
MoALF,Spreadsheet,,Coast,Kilifi,2003,"Beans, dry",,105,0.67,702
MoALF,Spreadsheet,,Coast,Kilifi,2004,"Beans, dry",,174.5,0.21,37.17
MoALF,Spreadsheet,,Coast,Kilifi,2005,"Beans, dry",,74.5,0.3,22.32
MoALF,Spreadsheet,,Coast,Kilifi,2006,"Beans, dry",,128,0.05,5.76
MoALF,Spreadsheet,,Coast,Kilifi,2007,"Beans, dry",,62,0.21,13.2
MoALF,Spreadsheet,,Coast,Kilifi,2008,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Coast,Kilifi,2009,"Beans, dry",,122,0,0
MoALF,Spreadsheet,,Coast,Kilifi,2010,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Coast,Kilifi,2011,"Beans, dry",,170.25,0.17,28.43
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,"Beans, dry",,170,0.17,29.07
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,"Beans, dry",,133,0.23,29.93
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,"Beans, dry",,34,0.14,4.9
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Cassava,,8436,16.4,137938
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Cassava,,5595,34.9,195055
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Cassava,,5779,35.8,207060
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,"Cowpeas, dry",,8110,0.26,2116.71
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,"Cowpeas, dry",,8792,0.15,1345.18
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,"Cowpeas, dry",,8929,0.13,1125.05
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Green gram,,3622,0.25,912.74
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Green gram,,3682,0.11,397.66
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Green gram,,3389,0.18,604.27
MOA,AgroMOA,,Coast,Kilifi,1970,Maize,,26074,NC,NC
MOA,AgroMOA,,Coast,Kilifi,1971,Maize,,34000,NC,NC
MOA,AgroMOA,,Coast,Kilifi,1973,Maize,,17316,NC,NC
MoALF,Spreadsheet,,Coast,Kilifi,1975,Maize,,0,0,0
MOA,AgroMOA,,Coast,Kilifi,1976,Maize,,32579,0.45,14661
MOA,AgroMOA,,Coast,Kilifi,1977,Maize,,39303,0.46,18052
MOA,AgroMOA,,Coast,Kilifi,1978,Maize,,25000,0.2,5027
MOA,AgroMOA,,Coast,Kilifi,1979,Maize,,20194,0.72,14540
MOA,AgroMOA,,Coast,Kilifi,1980,Maize,,26716,0.93,24729
MOA,AgroMOA,,Coast,Kilifi,1981,Maize,,39303,1.86,73014
MOA,AgroMOA,,Coast,Kilifi,1982,Maize,,26450,0.3,8050
MOA,AgroMOA,,Coast,Kilifi,1983,Maize,,26046,0.65,16830
MOA,AgroMOA,,Coast,Kilifi,1984,Maize,,37241,0.71,26605
MOA,AgroMOA,,Coast,Kilifi,1985,Maize,,36500,1,36500
MOA,AgroMOA,,Coast,Kilifi,1986,Maize,,40000,1.2,48000
MOA,AgroMOA,,Coast,Kilifi,1987,Maize,,37900,1.5,56850
MOA,AgroMOA,,Coast,Kilifi,1988,Maize,,49801,1.5,74702
MOA,AgroMOA,,Coast,Kilifi,1989,Maize,,38400,1.5,57600
MOA,AgroMOA,,Coast,Kilifi,1990,Maize,,45800,1.36,62411
MOA,AgroMOA,,Coast,Kilifi,1991,Maize,Long Rains,20300,0.9,18270
MOA,AgroMOA,,Coast,Kilifi,1992,Maize,Long Rains,30688,1.03,31485.96
MOA,AgroMOA,,Coast,Kilifi,1992,Maize,Short Rains,334,1.01,335.97
MOA,AgroMOA,,Coast,Kilifi,1992,Maize,,31022,1.03,31821.93
MOA,AgroMOA,,Coast,Kilifi,1993,Maize,Long Rains,49887,1,49887
MOA,AgroMOA,,Coast,Kilifi,1993,Maize,Short Rains,102,0.81,82.62
MOA,AgroMOA,,Coast,Kilifi,1993,Maize,,49989,1,49969.62
MOA,AgroMOA,,Coast,Kilifi,1994,Maize,Long Rains,25000,0.81,20250
MOA,AgroMOA,,Coast,Kilifi,1995,Maize,Long Rains,30000,0.81,24300
MOA,AgroMOA,,Coast,Kilifi,1996,Maize,Long Rains,20000,1,19999.98
MOALP,AgroMOALP,,Coast,Kilifi,1997,Maize,Long Rains,21821,0.05,1113.03
MOALP,AgroMOALP,,Coast,Kilifi,1997,Maize,Short Rains,169,0.6,100.89
MOALP,AgroMOALP,,Coast,Kilifi,1997,Maize,,21990,0.06,1213.92
MOALP,AgroMOALP,,Coast,Kilifi,1998,Maize,Long Rains,7784,1.17,9107.28
MOALP,AgroMOALP,,Coast,Kilifi,1998,Maize,Short Rains,110,0.99,108.9
MOALP,AgroMOALP,,Coast,Kilifi,1998,Maize,,7894,1.17,9216.18
MOALP,AgroMOALP,,Coast,Kilifi,1999,Maize,Long Rains,19742,0.99,19544.58
MOALP,AgroMOALP,,Coast,Kilifi,1999,Maize,Short Rains,269,0.99,266.31
MOALP,AgroMOALP,,Coast,Kilifi,1999,Maize,,20011,0.99,19810.89
MOALP,AgroMOALP,,Coast,Kilifi,2000,Maize,Long Rains,16528,0.99,16362.72
MOALP,AgroMOALP,,Coast,Kilifi,2000,Maize,Short Rains,1910,0.99,1890.9
MOALP,AgroMOALP,,Coast,Kilifi,2000,Maize,,18438,0.99,18253.62
MOALP,AgroMOALP,,Coast,Kilifi,2001,Maize,Long Rains,18220,0.99,18037.8
MOALP,AgroMOALP,,Coast,Kilifi,2001,Maize,Short Rains,995,0.99,985.05
MOALP,AgroMOALP,,Coast,Kilifi,2001,Maize,,19215,0.99,19022.85
MoALF,Spreadsheet,,Coast,Kilifi,2002,Maize,,27453,0.81,22239.15
MoALF,Spreadsheet,,Coast,Kilifi,2003,Maize,,38231,0.73,27950
MoALF,Spreadsheet,,Coast,Kilifi,2004,Maize,,31872,0.99,31556.44
MoALF,Spreadsheet,,Coast,Kilifi,2005,Maize,,49216,0.58,28436.27
MoALF,Spreadsheet,,Coast,Kilifi,2006,Maize,,42169,0.79,33457.16
MoALF,Spreadsheet,,Coast,Kilifi,2007,Maize,,37836,0.6,22625.93
MoALF,Spreadsheet,,Coast,Kilifi,2008,Maize,,39864.8,1.74,69543.17
MoALF,Spreadsheet,,Coast,Kilifi,2009,Maize,,49554,0.66,32800.59
MoALF,Spreadsheet,,Coast,Kilifi,2010,Maize,,56500,1.33,74874.78
MoALF,Spreadsheet,,Coast,Kilifi,2011,Maize,,79832,0.49,39509.52
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Maize,,70672,0.33,23533.78
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Maize,,64700,0.6,39014.1
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Maize,,65300,0.58,37612.8
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Millet,,32,0.26,8.35
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Millet,,7,0.1,0.69
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Millet,,4,0.13,0.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Rice,,494,1.96,967
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Rice,,190,0.53,101.6
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Rice,,179,0.53,95.12
MOA,AgroMOA,,Coast,Kilifi,1975,Sorghum,,44,NC,NC
MOA,AgroMOA,,Coast,Kilifi,1976,Sorghum,,222,NC,NC
MOA,AgroMOA,,Coast,Kilifi,1983,Sorghum,,112,0.5,56
MOA,AgroMOA,,Coast,Kilifi,1984,Sorghum,,384,0.65,250
MOA,AgroMOA,,Coast,Kilifi,1985,Sorghum,,405,0.65,263
MOA,AgroMOA,,Coast,Kilifi,1986,Sorghum,,902,0.4,360
MOA,AgroMOA,,Coast,Kilifi,1987,Sorghum,,1000,0.54,540
MOA,AgroMOA,,Coast,Kilifi,1989,Sorghum,,360,1.44,520
MOA,AgroMOA,,Coast,Kilifi,1990,Sorghum,,985,1,985
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Sorghum,,542,0.24,131.71
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Sorghum,,513,0.36,184.68
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Sorghum,,363,0.27,98.01
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2012,Sweet potatoes,,82,7.6,624
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2013,Sweet potatoes,,367,15,5505
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,Kilifi,2014,Sweet potatoes,,275,15,4125
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1970,"Beans, dry",,20000,0.45,9000
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1971,"Beans, dry",,13916,0.67,9283
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1972,"Beans, dry",,16973,0.68,11607
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1973,"Beans, dry",,14088,0.72,10143
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1974,"Beans, dry",,13762,0.5,6881
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1975,"Beans, dry",,12327,0.31,3850
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1976,"Beans, dry",,9200,0.36,3312
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1977,"Beans, dry",,10760,0.54,5810
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1978,"Beans, dry",,17910,0.54,9676
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1979,"Beans, dry",,15836,0.93,14798
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1980,"Beans, dry",,12400,0.54,6698
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1981,"Beans, dry",,20178,1.26,25424
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1982,"Beans, dry",,10047,1.17,11755
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1983,"Beans, dry",,10368,0.63,6532
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1984,"Beans, dry",,20560,0.31,6352
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1985,"Beans, dry",,21479,0.5,10740
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1986,"Beans, dry",,20182,0.54,10898
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1987,"Beans, dry",,13708,0.72,9869
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1988,"Beans, dry",,25813,0.54,13939
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1989,"Beans, dry",,23392,0.57,13321
MOALD_CBS,KIPPRA,,Central,Kirinyaga,1990,"Beans, dry",,26129,0.61,16057
MoALF,Spreadsheet,,Central,Kirinyaga,1991,"Beans, dry",,45160,0.6,27096
MoALF,Spreadsheet,,Central,Kirinyaga,1992,"Beans, dry",,25642,0.38,9715
MoALF,Spreadsheet,,Central,Kirinyaga,1993,"Beans, dry",,24700,0.22,5335
MoALF,Spreadsheet,,Central,Kirinyaga,1994,"Beans, dry",,25276,0.45,11374
MoALF,Spreadsheet,,Central,Kirinyaga,1995,"Beans, dry",,26892,0.49,13218.72
MoALF,Spreadsheet,,Central,Kirinyaga,1996,"Beans, dry",,26239,0.13,3306.48
MoALF,Spreadsheet,,Central,Kirinyaga,1997,"Beans, dry",,23750,0.27,6413.14
MoALF,Spreadsheet,,Central,Kirinyaga,1998,"Beans, dry",,24163,0.12,2952.21
MoALF,Spreadsheet,,Central,Kirinyaga,1999,"Beans, dry",,22750,0.58,13186.32
MoALF,Spreadsheet,,Central,Kirinyaga,2000,"Beans, dry",,21800,0.11,2403.24
MoALF,Spreadsheet,,Central,Kirinyaga,2001,"Beans, dry",,25000,0.25,6232
MoALF,Spreadsheet,,Central,Kirinyaga,2002,"Beans, dry",,26000,0.41,10700
MoALF,Spreadsheet,,Central,Kirinyaga,2003,"Beans, dry",,24000,0.35,8280
MoALF,Spreadsheet,,Central,Kirinyaga,2004,"Beans, dry",,28500,0.23,6480.65
MoALF,Spreadsheet,,Central,Kirinyaga,2005,"Beans, dry",,24500,0.18,4410.44
MoALF,Spreadsheet,,Central,Kirinyaga,2006,"Beans, dry",,21670,0.32,6912.69
MoALF,Spreadsheet,,Central,Kirinyaga,2007,"Beans, dry",,19687,0.4,7874
MoALF,Spreadsheet,,Central,Kirinyaga,2008,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Kirinyaga,2009,"Beans, dry",,9830,0,0
MoALF,Spreadsheet,,Central,Kirinyaga,2010,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Kirinyaga,2011,"Beans, dry",,13928,0.78,10796.13
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2012,"Beans, dry",,21103,0.9,18992.7
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2013,"Beans, dry",,29986,0.53,15922.57
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2014,"Beans, dry",,24199,0.37,8929.43
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2012,Cassava,,175,10,1750
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2013,Cassava,,118,11.8,1390
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2014,Cassava,,123,18.2,2233
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2012,Cocoyam,,3,2.67,8
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2013,Cocoyam,,5,2.4,12
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2014,Cocoyam,,7,3.29,23
MOA,AgroMOA,,Central,Kirinyaga,1970,Coffee,,5576,0.31,1715
MOA,AgroMOA,,Central,Kirinyaga,1971,Coffee,,5963,0.62,3723
MOA,AgroMOA,,Central,Kirinyaga,1972,Coffee,,5741,0.41,2369
MOA,AgroMOA,,Central,Kirinyaga,1973,Coffee,,5519,0.59,3278
MOA,AgroMOA,,Central,Kirinyaga,1974,Coffee,,5519,0.76,4204
MOA,AgroMOA,,Central,Kirinyaga,1975,Coffee,,5264,0.66,3464
MOA,AgroMOA,,Central,Kirinyaga,1976,Coffee,,5010,0.83,4150
MOA,AgroMOA,,Central,Kirinyaga,1977,Coffee,,5172,0.86,4460
MOA,AgroMOA,,Central,Kirinyaga,1978,Coffee,,6305,0.86,5437
MOA,AgroMOA,,Central,Kirinyaga,1979,Coffee,,6939,0.8,5551
MOA,AgroMOA,,Central,Kirinyaga,1980,Coffee,,8150,0.55,4490
MOA,AgroMOA,,Central,Kirinyaga,1981,Coffee,,7533,1.13,8518
MOA,AgroMOA,,Central,Kirinyaga,1982,Coffee,,9332,0.66,6137
MOA,AgroMOA,,Central,Kirinyaga,1983,Coffee,,7534,0.84,6354
MOA,AgroMOA,,Central,Kirinyaga,1984,Coffee,,8436,1.07,9036
MOA,AgroMOA,,Central,Kirinyaga,1985,Coffee,,9338,1.02,9526
MOA,AgroMOA,,Central,Kirinyaga,1986,Coffee,,11765,1.02,12002
MOA,AgroMOA,,Central,Kirinyaga,1987,Coffee,,12765,1.02,13020
MOA,AgroMOA,,Central,Kirinyaga,1988,Coffee,,13574,0.84,11408
MOA,AgroMOA,,Central,Kirinyaga,1989,Coffee,,15709,0.58,9184
MOA,AgroMOA,,Central,Kirinyaga,1990,Coffee,,15938,0.59,9474
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2012,"Cowpeas, dry",,588,1.98,1164.24
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2013,"Cowpeas, dry",,784,0.75,585.65
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2014,"Cowpeas, dry",,361,0.37,133.21
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2012,Green gram,,364.5,0.48,173.87
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2013,Green gram,,750,0.44,330.75
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Kirinyaga,2014,Green gram,,404.8,0.47,188.35
MOA,AgroMOA,,Central,Kirinyaga,1970,Maize,,29096,0.55,16003
MOA,AgroMOA,,Central,Kirinyaga,1971,Maize,,25860,0.55,14223
MOA,AgroMOA,,Central,Kirinyaga,1972,Maize,,26720,2.31,61668
MOA,AgroMOA,,Central,Kirinyaga,1973,Maize,,29638,2.25,66685
MOA,AgroMOA,,Central,Kirinyaga,1974,Maize,,21554,2.27,48982
