year,code,name,ASAL,AvgTemp_MarMay,SDTemp_MarMay,Cum_DD_MarMay,HeatWDays_MarMay,MaxTemp_MarMay,AvgTemp_MarAug,SDTemp_MarAug,Cum_DD_MarAug,HeatWDays_MarAug,MaxTemp_MarAug,AvgTemp_OctDec,SDTemp_OctDec,Cum_DD_OctDec,HeatWDays_OctDec,MaxTemp_OctDec,SeasRain_MarMay,Prec2Months_MarMay,PrecStDev_MarMay,PrecCoefVar_MarMay,DrySpell_MarMay,DrSpell10_MarMay,DrSpell20_MarMay,MaxRain_MarMay,SeasRain_MarAug,Prec2Months_MarAug,PrecStDev_MarAug,PrecCoefVar_MarAug,DrySpell_MarAug,DrSpell10_MarAug,DrSpell20_MarAug,MaxRain_MarAug,SeasRain_OctDec,Prec2Months_OctDec,PrecStDev_OctDec,PrecCoefVar_OctDec,DrySpell_OctDec,DrSpell10_OctDec,DrSpell20_OctDec,MaxRain_OctDec
1986,51395,-999,0,21.6,1.1,1987.7,0,27.5,20.9,1.1,3853.8,0,26.5,21.6,0.8,1985.5,0,27.5,493.9,341.8,6.8,1.3,8,0.1,0,29.3,831.8,341.8,6.7,1.5,10.9,0.9,0,35.8,202.2,165.7,4.4,2.1,14.9,2.6,0.1,21
1987,51395,-999,0,22.2,1.1,2041.4,0,27.8,21.4,1.1,3945.7,0,26.8,21.9,0.7,2017.3,0,27.6,516.3,304.8,7.1,1.3,7.8,0.4,0,31.6,867.1,304.8,6.6,1.4,15.4,1.8,0.2,33,307.4,278.5,6.5,2,21.2,1.4,1,34.5
1988,51395,-999,0,22,1.1,2020.9,0,27.7,21.1,1.2,3883.8,0,26.7,21.1,0.6,1937.1,0,26.9,519.6,387.6,7.6,1.4,10.8,1.2,0,39.6,1084.1,387.6,7.3,1.3,13.7,1.7,0.1,40.3,264.2,244.7,5.6,2,25.5,1.1,0.6,30.5
1989,51395,-999,0,21.1,1,1945.4,0,26.8,20.6,0.9,3797.4,0,26.1,21.2,0.6,1947.4,0,27.6,508,338.6,7.3,1.3,8.5,0.4,0,31.4,928.2,338.6,7.6,1.5,10.6,1.2,0,44.1,331.7,221,5.5,1.6,15.1,1.3,0.2,24.6
1990,51395,-999,0,21.3,0.7,1956.2,0,26.6,20.9,0.8,3838.8,0,26.3,21.2,0.7,1950.2,0,27.3,568.5,391.8,6.6,1.1,6.1,0.1,0,29.2,934.9,391.8,6.9,1.4,10.6,0.9,0,37.1,226.1,179.1,5.4,2.3,16,2,0.3,29.9
1991,51395,-999,0,21.8,0.9,2003.7,0,27.5,21.1,1.1,3876,0,26.5,20.8,0.9,1914.7,0,26.9,553.1,293.8,7.4,1.3,9.7,0.4,0,29,1084.3,293.8,7.7,1.3,10.1,0.5,0,37.8,245.7,218.7,5.1,2,14,1.9,0,26.9
1992,51395,-999,0,22.2,1.2,2045.2,0,28.2,21.2,1.4,3898.3,0,26.8,21,0.5,1931.8,0,26.6,399.6,260.5,6.4,1.5,15.5,1.6,0,28.9,944.5,260.5,6.7,1.3,15.5,1.6,0,31.9,254.9,209.1,4.1,1.5,13.4,1,0,16.9
1993,51395,-999,0,21.6,0.8,1990.9,0,27.8,21.1,0.9,3874.2,0,26.8,21.8,0.6,2008.9,0,28.2,410.1,159.9,6.5,1.5,18.5,1.7,0.5,27.2,792.2,159.9,6.5,1.5,18.5,2.1,0.5,30.9,161.2,136.2,4,2.3,17.6,1.6,0.5,20.9
1994,51395,-999,0,21.7,0.8,1997.8,0,27.3,21,1,3855.5,0,26.3,21.1,0.6,1940.6,0,26.8,534.4,314.8,7.8,1.4,8.3,0.4,0,37.3,1067.4,314.8,7.5,1.3,8.5,0.4,0,44.5,378.3,357.4,7,1.7,19.9,1.3,0.6,40.7
1995,51395,-999,0,21.9,0.7,2011.5,0,27.6,21.3,0.9,3911.5,0,26.8,21.2,0.5,1947.8,0,27,496.9,326.7,7.6,1.5,9.5,0.7,0,34.4,933.8,326.7,6.9,1.4,9.5,0.7,0,36.7,358.6,321,6.1,1.7,16.9,1.2,0.4,26.6
1996,51395,-999,0,21.7,0.8,1997.1,0,27.3,21,1,3862.7,0,26.2,21.5,0.8,1976,0,27.3,560.1,385.4,8.1,1.4,7,0,0,37.7,984.7,385.4,7.2,1.4,8.7,0.4,0,37.7,256.6,233.4,4.5,1.7,13.1,0.6,0.1,20.1
1997,51395,-999,0,21.8,1.6,2006.9,0,27.7,21.4,1.3,3930.8,0,26.9,21.2,0.7,1947.1,0,26.4,535.9,415,7.9,1.4,15,1,0,35.1,953.5,415,7.5,1.5,15,1.7,0,36.6,435.3,337.8,6.5,1.4,9.8,0.4,0,27.7
1998,51395,-999,0,22.6,0.7,2083.5,0,28.3,21.7,1.2,3990.2,0,27.1,21.6,0.4,1982.7,0,28,423.1,229.3,6.3,1.4,11.2,1.2,0,26.6,892,229.3,6.8,1.4,11.8,1.6,0,43.2,300.4,285,6.6,2.1,28.7,1.3,0.9,35.6
1999,51395,-999,0,21.4,0.8,1972.4,0,27,20.9,0.9,3840.5,0,26.3,21,0.6,1935.2,0,26.8,521.6,364.9,6.3,1.2,7.5,0.1,0,26.6,960.2,364.9,6.4,1.3,9.4,0.5,0,28.6,398.8,353.3,7.3,1.8,15.1,1,0,36.5
2000,51395,-999,0,22.2,0.7,2040.3,0,26.5,21.4,1,3939.8,0,26.3,21.2,0.6,1951,0,27.3,403.8,205.6,7,1.6,12.6,1.2,0.1,42,862.9,205.6,7,1.5,13,1.6,0.1,44.1,325,279.7,5.3,1.5,17.4,0.9,0.4,27.9
2001,51395,-999,0,21.2,0.7,1949.3,0,27.5,20.7,0.8,3812.5,0,26.5,21.4,0.7,1967.3,0,26.8,529.8,329.6,7.8,1.4,7.7,0.5,0,41.5,1002.8,329.6,7.4,1.4,8.1,0.6,0,42.6,387.6,371.3,7.6,1.8,20.4,1.5,0.6,41.6
2002,51395,-999,0,21.7,0.8,1991.9,0,28.3,21.1,0.9,3889.3,0,26.9,21.2,0.7,1950.2,0,26.6,517.7,325.8,8.3,1.5,9,0.4,0.1,44.9,903.8,325.8,7.7,1.6,10.6,1,0.1,45.5,422,279.7,6.9,1.6,16.1,1.1,0.3,31.4
2003,51395,-999,0,22.1,1.3,2030.7,0,27.8,21.2,1.3,3907.6,0,26.8,21.8,0.7,2001.4,0,28.2,564.8,324.6,8.3,1.4,11.6,1.3,0,32.8,1176.5,324.6,8,1.3,11.8,1.5,0,37.3,214.5,162.1,4.6,2.1,17.8,2.3,0.5,25.4
2004,51395,-999,0,22,1,2025.8,0,27.3,21.3,1.1,3917.6,0,26.3,21.4,0.6,1968.1,0,26.8,429.1,301.7,6.7,1.4,13.3,1.8,0,27.6,795.1,301.7,7,1.6,18.7,3.2,0.4,42,313,252.8,6.3,1.9,10.8,0.7,0.1,30.3
2005,51395,-999,0,22.3,1.1,2055.5,0,27.6,21.4,1.3,3942,0,26.8,22.2,0.7,2041.1,0,27.1,462.2,244.8,5.7,1.2,8.3,0.5,0,26.2,861,244.8,7.3,1.6,11.8,1.1,0,45.5,214.7,191.7,5,2.2,25.7,2,1.3,24.1
2006,51395,-999,0,21.7,0.6,1996.6,0,27.4,21.4,0.7,3932,0,26.3,21.4,0.7,1965.4,0,27.3,566.5,415.2,6.9,1.2,5.6,0,0,30.1,959.3,415.2,7.2,1.4,10.5,0.7,0.1,38.5,484.6,375.8,9,1.7,13,1.5,0.1,43.1
2007,51395,-999,0,22.1,0.6,2032.4,0,27.7,21.2,1.1,3893.4,0,26.9,21.6,0.5,1983.6,0,26.4,455,265.5,8.5,1.7,14.5,1,0.2,39.8,1055.4,265.5,8.3,1.5,14.6,1.1,0.2,43.2,208.5,169.4,4.9,2.2,16.8,1.8,0,24.7
2008,51395,-999,0,21.6,0.8,1986.5,0,28.3,21.1,0.8,3876.4,0,27.1,21.5,0.8,1980.9,0,28,421.9,238.4,7,1.6,10.2,0.4,0,36.4,996.9,238.4,7.4,1.4,13.3,1.1,0,39.8,334.1,324.2,6.8,1.9,22.7,1.8,1.1,30.9
2009,51395,-999,0,22.4,1,2059.5,0,27,21.9,1,4028.7,0,26.3,21.9,0.6,2017.3,0,26.8,503.8,319,8.6,1.6,15.8,1.3,0.3,42.4,853.2,319,8.2,1.8,16.3,2.2,0.3,50.7,402.6,226,7.7,1.8,10.7,1.4,0,37.6
2010,51395,-999,0,22.3,0.5,2050.3,0,27.1,21.7,0.8,3995.9,0,26.6,21.8,0.5,2005.3,0,27.8,646,373.3,8,1.2,10.4,0.4,0,38.9,1098.2,373.3,7.5,1.3,10.6,0.5,0,39.1,339.3,260,5.4,1.6,10.9,1,0,24.9
2011,51395,-999,0,22.4,1,2063.2,0,28.2,21.7,1.1,3990,0,27.2,21.1,0.7,1940.6,0,26.5,507.4,321.5,7.8,1.5,13.1,0.7,0.3,37.3,1141,321.5,7.3,1.2,13.1,0.8,0.3,37.4,462.1,414.4,7.4,1.5,17.2,1.3,0.5,37.7
2012,51395,-999,0,22.1,1.1,2031.2,0,27.8,21.4,1.1,3938.2,0,26.8,21.5,0.6,1974,0,27.1,626.9,347.1,8.4,1.2,16.7,1.4,0.3,40.2,1172.5,347.1,7.5,1.2,16.7,1.4,0.3,41.2,488.9,377.2,8.7,1.7,14,1.1,0.2,38.1
2013,51395,-999,0,22,0.9,2027.3,0,27.7,21.4,1,3944,0,27,-999,-999,-999,-999,-999,658.5,476.4,7.7,1.1,11.8,0.8,0,34.6,1141.7,476.4,7.4,1.2,12.7,1.1,0,41.9,367.1,288.6,6.1,1.6,15.3,1.6,0,33.8
1981,51396,-999,0,21.6,1.1,1984.4,0,27.6,21.1,1,3877.1,0,26.7,21.8,0.6,2004.2,0,27.1,688.1,519.7,8.4,1.1,6.3,0.2,0,40.9,1010.7,519.7,7,1.3,8.3,0.2,0,40.9,264,204.6,5.2,1.8,11.5,0.7,0.3,30.5
1982,51396,-999,0,22.2,1.1,2040.8,0,27.6,21.4,1.2,3933,0,27,20.9,0.7,1920,0,27.9,561.1,284.9,7.8,1.3,10.2,1,0,40.2,888.4,284.9,6.4,1.4,10.2,1,0,40.2,539.8,460.5,6.1,1,7.8,0,0,22.2
1983,51396,-999,0,22.7,1,2087.8,0,28,21.7,1.3,3984.7,0,27.2,21,0.5,1929.7,0,27.2,499.7,286.2,7.3,1.4,8.3,0.2,0,38.3,823.1,286.2,6.6,1.5,9.6,0.6,0,45.7,339.8,296.5,4.8,1.3,13.1,0.6,0.2,23.7
1984,51396,-999,0,22.6,0.9,2075.6,0,27.2,21.6,1.2,3974.2,0,26.5,21.3,0.6,1957.2,0,26.9,419.4,291.3,7.9,1.7,11.8,1.8,0,33.3,743.1,291.3,6.6,1.6,12.4,1.9,0,33.3,326.7,263.9,5.1,1.4,17.4,1.3,0.3,22.1
1985,51396,-999,0,21.6,1.3,1982.8,0,27.4,20.9,1.2,3852.9,0,26.4,21.8,0.7,2002.5,0,27.3,629.1,437.3,7.4,1.1,13.3,1,0,35,944.6,437.3,6.4,1.3,13.6,1.3,0,35,255.1,217.5,4.1,1.5,6.8,0.1,0,20
1986,51396,-999,0,21.8,1.1,2009.6,0,27.6,21.2,1.1,3908.6,0,26.7,21.9,0.9,2013.1,0,27.7,618.6,422,7.7,1.1,5.9,0,0,42.9,881.4,422,6.9,1.4,18.8,1.1,0.4,42.9,315.4,228.2,4.6,1.4,10.3,0.7,0,19.7
1987,51396,-999,0,22.4,1.1,2059.5,0,27.9,21.7,1.1,3993.2,0,27,22.2,0.7,2041.9,0,27.8,565,332.3,6.4,1,4.5,0,0,29.5,835.7,332.3,5.9,1.3,11.4,0.7,0,30,385.1,348.4,8.1,1.9,20.4,1.1,0.8,55.5
1988,51396,-999,0,22.2,1.1,2041,0,27.8,21.4,1.2,3935.2,0,26.9,21.4,0.6,1969,0,27.2,636.8,468.2,8.2,1.2,8.5,0.5,0,43.8,1103.4,468.2,7,1.2,9.6,0.7,0,43.8,370.1,309.8,5.8,1.4,12.4,1.1,0,25.4
1989,51396,-999,0,21.4,1,1968.8,0,26.9,20.9,0.9,3851.7,0,26.3,21.5,0.6,1975.1,0,27.8,546.7,350.6,6.4,1.1,4.8,0,0,28.8,848.6,350.6,6.2,1.4,9.9,0.3,0,34.4,423.5,294.5,5,1.1,8,0.3,0,22.3
1990,51396,-999,0,21.5,0.7,1978,0,26.6,21.1,0.7,3891,0,26.5,21.5,0.7,1977.2,0,27.6,649.2,459.1,5.7,0.8,2.7,0,0,28.2,927.7,459.1,5.9,1.2,15.8,1,0.2,31.8,330.2,248.5,4.8,1.3,10,0.8,0,24.4
1991,51396,-999,0,22,0.9,2021.3,0,27.6,21.3,1,3921.7,0,26.6,21.1,0.9,1938.8,0,27,686.7,394.1,7.2,1,9.2,0.2,0,30,989.8,394.1,6.4,1.2,11,0.5,0.2,30,358.9,313.7,5.6,1.5,10.1,0.8,0,26
1992,51396,-999,0,22.4,1.2,2064.6,0,28.3,21.4,1.4,3944.3,0,27,21.3,0.5,1956.3,0,26.7,513.8,306.8,5.9,1.1,12.2,1,0,24.6,890.9,306.8,5.6,1.2,12.2,1,0,26.1,355,270.8,4.2,1.1,8.5,0.5,0,19.1
1993,51396,-999,0,21.9,0.8,2012.1,0,27.9,21.3,0.8,3926.3,0,26.9,22.2,0.6,2039.7,0,28.5,514.5,260.7,6.4,1.1,6.6,0.3,0,28.4,786.3,260.7,5.8,1.4,9.3,0.4,0,30.5,231.8,180.9,3.7,1.5,9.7,0.4,0,19
1994,51396,-999,0,21.9,0.8,2015.1,0,27.4,21.2,1,3899.5,0,26.4,21.4,0.6,1967.1,0,27,638.8,390.2,7.1,1,4.8,0,0,33.9,978.8,390.2,6,1.1,5.4,0,0,33.9,433.1,379.5,5.4,1.1,12.3,0.8,0,22.2
1995,51396,-999,0,22.1,0.7,2031.7,0,27.7,21.5,0.9,3960.7,0,27,21.5,0.5,1973.6,0,27.3,613.5,410.6,6.8,1,6.5,0,0,29.7,962.7,410.6,5.9,1.1,6.8,0,0,29.7,391.6,336.8,4.9,1.2,10.6,0.3,0,21.2
1996,51396,-999,0,21.9,0.8,2013.7,0,27.4,21.3,0.9,3914.2,0,26.4,21.8,0.8,2002.2,0,27.5,665,457.7,6.9,0.9,4.6,0,0,28.9,953.7,457.7,6.1,1.2,11.1,0.6,0,28.9,340.3,300.3,4.6,1.3,6.9,0,0,21.2
1997,51396,-999,0,22.1,1.6,2032.5,0,27.9,21.7,1.3,3986.8,0,27.1,21.5,0.7,1975.9,0,26.7,546.6,393.2,6.9,1.2,15,1,0,29,858.5,393.2,6,1.3,15,1.2,0,29.4,609.7,400,6.5,1,4.1,0,0,28.3
1998,51396,-999,0,22.9,0.7,2106.5,0,28.4,22,1.1,4047,0,27.2,21.9,0.4,2012.3,0,28.2,553.1,352.8,7.2,1.2,8.4,0.3,0,39.4,849.3,352.8,6.1,1.3,8.7,0.3,0,39.6,277.3,256.4,4.7,1.5,21.8,1.2,0.6,22.5
1999,51396,-999,0,21.6,0.8,1991,0,27,21.1,0.8,3887.8,0,26.4,21.3,0.6,1961.8,0,27,640.6,448,5.8,0.8,4.8,0,0,21.8,956.6,448,5.3,1,9.6,0.7,0,21.8,417.2,326.9,5.7,1.3,7.7,0.1,0,27.5
2000,51396,-999,0,22.4,0.7,2058.4,0,26.6,21.7,0.9,3989.1,0,26.5,21.5,0.6,1973.8,0,27.6,470,280.4,5.7,1.1,5.6,0,0,28.9,750.8,280.4,5.2,1.3,10.5,1.3,0,29,400.7,306.6,4.9,1.1,7.7,0,0,21.4
2001,51396,-999,0,21.4,0.7,1968.4,0,27.6,21,0.7,3861.5,0,26.6,21.7,0.7,1993.6,0,27,602.9,396.8,5.7,0.9,4.6,0,0,26.1,936.9,396.8,5.4,1.1,7.4,0.2,0,26.1,341.7,318.2,5.9,1.6,11.2,0.3,0.1,40.1
2002,51396,-999,0,21.9,0.8,2017,0,28.3,21.4,0.8,3945.3,0,27,21.5,0.7,1975.8,0,26.7,682.4,487.6,7.9,1.1,3.3,0,0,36.1,956.4,487.6,6.8,1.3,10.9,0.4,0,36.1,546.4,378.2,6.3,1.1,6.7,0,0,28.9
2003,51396,-999,0,22.4,1.3,2056.8,0,27.9,21.5,1.3,3963.4,0,26.9,22.1,0.7,2032.3,0,28.5,607.5,345.7,6.5,1,8.2,0.2,0,27.3,1073.9,345.7,5.9,1,10.3,0.7,0,27.8,323.3,241.3,4.6,1.3,11.2,0.8,0.1,23.3
2004,51396,-999,0,22.3,1,2047.9,0,27.3,21.6,1,3970.6,0,26.4,21.7,0.6,1995.7,0,27,453.3,338.6,5.7,1.2,8.5,0.3,0,25,723.2,338.6,5.2,1.3,16.3,1.3,0.2,25,375.2,282,4.8,1.2,7,0.2,0,20.3
2005,51396,-999,0,22.6,1.1,2076.4,0,27.6,21.7,1.2,3995.8,0,27,22.5,0.8,2071.2,0,27.3,555,312.5,6.2,1,4.7,0,0,28.6,871.8,312.5,5.8,1.2,8.1,0.2,0,31.4,241,221.4,4.2,1.6,23,1.4,1,16.9
2006,51396,-999,0,21.9,0.6,2014.9,0,27.4,21.6,0.6,3981.4,0,26.5,21.6,0.7,1990.3,0,27.5,737.1,506.5,6.4,0.8,2.4,0,0,31.4,1038.9,506.5,6.1,1.1,12.7,1.7,0,32,765.8,511.8,9.8,1.2,6.8,0.1,0,49.2
2007,51396,-999,0,22.3,0.6,2053.7,0,27.9,21.4,1.1,3944.2,0,27.1,21.9,0.6,2010.7,0,26.7,540.3,315.1,7,1.2,8.1,0.3,0,30.8,964,315.1,6.2,1.2,12.8,1.2,0,32.2,334,266.4,5.5,1.5,12.5,0.8,0,27.2
2008,51396,-999,0,21.8,0.8,2009.6,0,28.4,21.3,0.8,3928.1,0,27.2,21.8,0.8,2008.2,0,28.2,533.5,312.1,6,1,7.6,0,0,28,952.4,312.1,5.7,1.1,13.7,0.9,0,28,341.4,313.4,5.2,1.4,13,0.9,0.1,23.8
2009,51396,-999,0,22.6,1,2075.7,0,27,22.1,0.9,4073.6,0,26.4,22.2,0.6,2041.5,0,27,569,395,6.7,1.1,9.5,0.7,0,25.9,782.4,395,5.8,1.4,11.2,1.7,0,25.9,469.7,272.5,6,1.2,6.2,0,0,28.1
2010,51396,-999,0,22.5,0.5,2071.6,0,27.3,22,0.8,4049.4,0,26.8,22.1,0.5,2033.4,0,28,672.2,422.4,6.6,0.9,6.4,0,0,35.4,991.5,422.4,5.9,1.1,8.7,0.3,0,35.4,364,270.6,4.5,1.2,10,0.6,0,18.8
2011,51396,-999,0,22.6,1,2082.8,0,28.3,22,1.1,4040.1,0,27.4,21.4,0.7,1970.5,0,26.7,546.6,336.8,5.5,0.9,5.3,0,0,23.3,991.5,336.8,5.3,1,6.5,0.2,0,24.8,529.8,457.5,6.8,1.2,7.4,0.3,0,38.9
2012,51396,-999,0,22.3,1.1,2055.3,0,27.9,21.7,1.1,3993.9,0,26.9,21.7,0.6,2000.7,0,27.4,581.9,337.6,6.7,1.1,11.4,0.8,0,27.9,974.7,337.6,6,1.1,11.4,0.8,0,27.9,622.6,424.6,7.4,1.1,5,0,0,37.9
2013,51396,-999,0,22.3,0.9,2052.4,0,27.9,21.8,0.9,4005.4,0,27.2,-999,-999,-999,-999,-999,666.1,491.8,6.1,0.9,5.5,0,0,26,963.4,491.8,5.7,1.1,12,0.9,0,27.6,355.7,260.5,4.9,1.3,11.7,1.1,0,24
1981,51398,-999,0,21.1,1.1,1943.7,0,27.3,20.6,1,3792,0,26.4,21.3,0.6,1960,0,26.7,856.1,682.3,10.9,1.2,4,0,0,54,1382.3,682.3,9.1,1.2,6.9,0,0,54,240.9,180.9,5,2,14.2,0.9,0.4,25.2
1982,51398,-999,0,21.7,1.1,2000.4,0,27.3,20.9,1.2,3851.2,0,26.6,20.4,0.7,1878.1,0,27.5,652.4,316,8.8,1.2,10,1,0,39.6,1200.2,316,7.8,1.2,10,1.1,0,40.5,548.3,452,6.9,1.2,9.3,0.4,0,26.4
1983,51398,-999,0,22.3,1,2049.1,0,27.7,21.2,1.3,3905.5,0,26.9,20.5,0.5,1889.6,0,26.9,572.6,292.2,7.8,1.3,8.2,0,0,32.8,1064.2,292.2,7.1,1.2,8.3,0,0,36,344.6,307.8,6.1,1.7,20.4,1.2,0.4,29.2
1984,51398,-999,0,22.1,0.9,2035.9,0,26.9,21.2,1.2,3891.7,0,26.1,20.8,0.6,1911.9,0,26.6,418.8,296.4,8.9,2,13,2.8,0,46.2,976.4,296.4,8.2,1.6,13,2.8,0,47.2,264.1,192.4,4.5,1.6,18.8,1.7,0.6,18.5
1985,51398,-999,0,21.1,1.2,1944.3,0,27.1,20.5,1.2,3770.1,0,26,21.3,0.7,1956.7,0,26.9,712.7,487.3,8.1,1,13.4,1,0,39.9,1285.9,487.3,7.8,1.1,13.4,1,0,41.9,265.6,230.6,4,1.4,11.2,0.5,0,16.6
1986,51398,-999,0,21.4,1.1,1971.1,0,27.3,20.8,1.1,3824.1,0,26.3,21.4,0.8,1970.5,0,27.3,640.9,424.3,7.8,1.1,7.5,0,0,37.4,988.2,424.3,7.3,1.4,9.7,0.3,0,37.4,307.7,224.1,4.9,1.5,11,1.2,0,23.4
1987,51398,-999,0,22,1.1,2024.2,0,27.6,21.3,1.1,3913.5,0,26.6,21.8,0.7,2001.2,0,27.4,638.6,357.3,7.2,1.1,5.8,0,0,33.3,1043.6,357.3,6.6,1.2,9.5,0.3,0,33.3,383.6,342.3,6.9,1.7,19.5,1,0.6,48.2
1988,51398,-999,0,21.8,1.1,2002.3,0,27.5,20.9,1.2,3852.8,0,26.6,20.9,0.6,1923.2,0,26.8,678.3,512.7,9.1,1.2,7,0.2,0,54.9,1332,512.7,8.3,1.2,9.5,0.6,0,55.4,296.9,259.6,5.4,1.7,18,1.3,0.4,26.3
1989,51398,-999,0,21,1,1928.7,0,26.6,20.5,0.9,3765.9,0,25.9,21,0.6,1930.6,0,27.4,585.6,368.9,7,1.1,8.1,0.2,0,29.3,1065.4,368.9,7.3,1.3,9.5,0.5,0,41.3,406.2,268.8,5.2,1.2,9.7,0.7,0,23.4
1990,51398,-999,0,21.1,0.7,1937.1,0,26.3,20.7,0.8,3803.8,0,26.1,21,0.7,1932.9,0,27.2,703.7,498.8,6.5,0.9,2.9,0,0,29,1138.4,498.8,6.7,1.1,10.3,0.6,0,30.1,271.6,207.7,4.7,1.7,10.7,0.9,0,25.3
1991,51398,-999,0,21.6,0.9,1983.1,0,27.3,20.9,1,3839.6,0,26.3,20.6,0.9,1897.7,0,26.6,716.6,374.5,8,1,9,0,0,34.7,1174.3,374.5,7.3,1.1,9,0,0,37.1,334.1,284.2,5.4,1.5,11.6,1.2,0,26.6
1992,51398,-999,0,22,1.2,2026,0,28,21,1.4,3862.1,0,26.6,20.8,0.5,1914.4,0,26.4,566.2,323.2,7,1.2,13.2,1,0,31.9,1243.5,323.2,6.9,1,13.2,1,0,33.7,303.1,237.7,4,1.2,9.7,0.6,0,15.9
1993,51398,-999,0,21.4,0.8,1972.7,0,27.6,20.9,0.8,3842,0,26.6,21.7,0.6,1995.3,0,28,529.1,227.6,6.9,1.2,12.8,0.9,0.2,29.8,978.8,227.6,6.9,1.3,13,0.9,0.2,34.3,220.5,166.5,3.6,1.5,14.6,1.2,0,17.1
1994,51398,-999,0,21.5,0.8,1978.3,0,27.1,20.8,1,3821,0,26.1,20.9,0.6,1924.9,0,26.6,786.4,474.9,9.5,1.1,5.1,0,0,47.8,1327,474.9,8,1.1,5.3,0,0,47.8,419.5,393.6,5.9,1.3,17.8,0.8,0.2,25.2
1995,51398,-999,0,21.7,0.7,1992.4,0,27.3,21.1,0.9,3878,0,26.6,21,0.5,1929.5,0,26.9,666.3,476.3,8.1,1.1,6.4,0,0,41.3,1141.7,476.3,7.1,1.2,6.4,0,0,42.3,373.6,336.3,4.7,1.2,13.4,0.7,0.1,19.7
1996,51398,-999,0,21.5,0.8,1977.4,0,27.1,20.8,1,3832,0,26.1,21.3,0.8,1959.4,0,27.1,683.1,443.2,7.6,1.1,5.2,0,0,35.7,1156.2,443.2,6.8,1.1,7.3,0,0,35.7,347.3,305.3,4.9,1.3,7.3,0,0,19.7
1997,51398,-999,0,21.7,1.6,1992,0,27.6,21.2,1.3,3902.2,0,26.8,21,0.7,1933.1,0,26.2,626.2,465.9,7.7,1.1,15,1,0,29.1,1101.4,465.9,7.1,1.2,15,1.2,0,29.6,559.6,388.1,7.1,1.2,6.1,0.2,0,29.4
1998,51398,-999,0,22.4,0.7,2065,0,28.1,21.5,1.2,3959.5,0,26.9,21.4,0.4,1968.2,0,27.8,592.9,344.7,7.3,1.2,9.9,0.5,0,33.2,1111.7,344.7,6.8,1.1,9.9,0.5,0,35,319,296.7,5.5,1.6,26,1,1,27.5
1999,51398,-999,0,21.2,0.8,1953.9,0,26.7,20.7,0.8,3809.3,0,26.1,20.9,0.6,1919.5,0,26.6,721.9,512,6.8,0.9,6.1,0.1,0,25.3,1241.5,512,6.3,0.9,8.6,0.4,0,25.3,398.2,313.8,6.1,1.4,8.1,0.1,0,31.1
2000,51398,-999,0,22,0.7,2021.1,0,26.3,21.2,1,3907.8,0,26.1,21,0.6,1934,0,27.2,473.9,242.8,5.8,1.1,7.9,0.3,0,26.8,944.7,242.8,5.9,1.2,9.3,0.4,0,29.3,400,293.2,5,1.2,11.8,0.4,0.1,21.8
2001,51398,-999,0,21,0.7,1929.1,0,27.3,20.5,0.8,3778.6,0,26.3,21.2,0.7,1949.9,0,26.6,651,422.1,6.5,0.9,5.6,0.1,0,29.1,1151.4,422.1,6.6,1.1,5.7,0.1,0,30.6,376.7,346.6,5.6,1.4,18.2,0.8,0.4,30.4
2002,51398,-999,0,21.5,0.8,1976.4,0,28,21,0.9,3858.8,0,26.6,21,0.7,1933.2,0,26.4,760.1,476.9,9,1.1,4.4,0.1,0,39.1,1187.1,476.9,7.9,1.2,7.1,0.2,0,39.1,521.1,367.2,6.5,1.2,9.9,0.2,0,30.1
2003,51398,-999,0,21.9,1.3,2016.6,0,27.6,21.1,1.3,3879.9,0,26.6,21.6,0.7,1986.8,0,28,667.9,386.9,8.2,1.1,10.5,0.7,0,38.6,1322.9,386.9,7.7,1.1,10.5,0.8,0,39.9,264.9,190.5,4.7,1.7,10.6,1.8,0,25.6
2004,51398,-999,0,21.8,1,2008.3,0,27,21.1,1.1,3886.9,0,26.1,21.2,0.6,1953.3,0,26.6,518,403.4,6.8,1.2,10.5,0.5,0,27.7,917,403.4,6.4,1.3,14.2,1.6,0,32.1,323.4,244.4,4.8,1.4,7.3,0.3,0,18.4
2005,51398,-999,0,22.2,1.1,2037.8,0,27.3,21.3,1.3,3912,0,26.6,22,0.8,2027.3,0,26.9,646.3,358.9,7.1,1,7,0.3,0,34.2,1080.2,358.9,7.1,1.2,7.4,0.4,0,36.7,235.6,208,4.1,1.6,25,2,1,18.1
2006,51398,-999,0,21.5,0.6,1978,0,27.1,21.2,0.7,3900.5,0,26.1,21.2,0.7,1949.3,0,27.1,788.3,558.7,6.9,0.8,3.1,0,0,28.5,1242.1,558.7,6.9,1,7.8,0.2,0,33.3,611.6,425.3,8.9,1.4,8.4,0.5,0,46.4
2007,51398,-999,0,21.9,0.6,2014,0,27.6,21,1.1,3862.4,0,26.8,21.4,0.5,1966.6,0,26.2,515.5,291.2,8,1.5,12.1,0.8,0.1,38.1,1153.3,291.2,7.4,1.2,12.1,0.8,0.1,39.9,276.1,231.3,5,1.7,16,1.5,0,22.6
2008,51398,-999,0,21.4,0.8,1970.9,0,28.1,20.9,0.8,3847.1,0,26.9,21.4,0.8,1965.3,0,27.8,587.9,347.8,7.4,1.2,8.3,0.1,0,34.9,1238.5,347.8,7.2,1.1,8.6,0.1,0,34.9,372.7,345.9,6.3,1.6,16.8,1.1,0.4,25.7
