ADM2_NAME,ID1,ADM2_CODE,X01.1999,X02.1999,X03.1999,X04.1999,X05.1999,X06.1999,X07.1999,X08.1999,X09.1999,X10.1999,X11.1999,X12.1999,X01.2000,X02.2000,X03.2000,X04.2000,X05.2000,X06.2000,X07.2000,X08.2000,X09.2000,X10.2000,X11.2000,X12.2000,X01.2001,X02.2001,X03.2001,X04.2001,X05.2001,X06.2001,X07.2001,X08.2001,X09.2001,X10.2001,X11.2001,X12.2001,X01.2002,X02.2002,X03.2002,X04.2002,X05.2002,X06.2002,X07.2002,X08.2002,X09.2002,X10.2002,X11.2002,X12.2002,X01.2003,X02.2003,X03.2003,X04.2003,X05.2003,X06.2003,X07.2003,X08.2003,X09.2003,X10.2003,X11.2003,X12.2003,X01.2004,X02.2004,X03.2004,X04.2004,X05.2004,X06.2004,X07.2004,X08.2004,X09.2004,X10.2004,X11.2004,X12.2004,X01.2005,X02.2005,X03.2005,X04.2005,X05.2005,X06.2005,X07.2005,X08.2005,X09.2005,X10.2005,X11.2005,X12.2005,X01.2006,X02.2006,X03.2006,X04.2006,X05.2006,X06.2006,X07.2006,X08.2006,X09.2006,X10.2006,X11.2006,X12.2006,X01.2007,X02.2007,X03.2007,X04.2007,X05.2007,X06.2007,X07.2007,X08.2007,X09.2007,X10.2007,X11.2007,X12.2007,X01.2008,X02.2008,X03.2008,X04.2008,X05.2008,X06.2008,X07.2008,X08.2008,X09.2008,X10.2008,X11.2008,X12.2008,X01.2009,X02.2009,X03.2009,X04.2009,X05.2009,X06.2009,X07.2009,X08.2009,X09.2009,X10.2009,X11.2009,X12.2009,X01.2010,X02.2010,X03.2010,X04.2010,X05.2010,X06.2010,X07.2010,X08.2010,X09.2010,X10.2010,X11.2010,X12.2010,X01.2011,X02.2011,X03.2011,X04.2011,X05.2011,X06.2011,X07.2011,X08.2011,X09.2011,X10.2011,X11.2011,X12.2011,X01.2012,X02.2012,X03.2012,X04.2012,X05.2012,X06.2012,X07.2012,X08.2012,X09.2012,X10.2012,X11.2012,X12.2012,X01.2013,X02.2013,X03.2013,X04.2013,X05.2013,X06.2013,X07.2013,X08.2013,X09.2013,X10.2013,X11.2013,X12.2013,X01.2014,X02.2014,X03.2014,X04.2014,X05.2014,X06.2014,X07.2014,X08.2014,X09.2014,X10.2014,X11.2014,X12.2014,X01.2015,X02.2015,X03.2015,X04.2015,X05.2015,X06.2015,X07.2015,X08.2015,X09.2015,X10.2015,X11.2015,X12.2015
Narok,43,51388,23.7,6.860000229,158.7600006,95.08000183,26.74000053,10.18000011,17.82000046,26.08000031,12.67999992,17.10000019,79.52000122,56.42000046,21.04000053,8.359999943,38.96000061,65.57999954,35.68000183,24.48000031,4.540000057,24.12000008,14.77999992,16.08000031,64.32000046,49.28000107,164.8600006,15.08000031,121.4599991,94.72000275,54.72000275,24.42000084,21.90000038,19.79999962,25.85999985,32.38000069,70.33999939,18.86000023,80.32000122,101.9000015,61.71999893,162.6200043,112.3400024,11.34000015,7.439999866,13.70000019,43.88000107,37.21999969,66.46000137,172.0400024,45.20000229,7.180000019,56.14000092,141.4600006,149.5399994,18.28000031,4.340000057,5.239999962,37.58000031,14.3600008,38.77999954,40.81999969,114.2399994,51.00000153,46.84000015,72.03999939,20.52000008,10.42000027,1.820000029,1.439999986,21.14000092,29.9200016,35.50000114,48.54000168,19.32000084,11.59999981,47.18000183,60.84000092,63.21999893,6.160000229,3.700000048,11.94000015,8.280000019,36.95999947,27.66000023,8.340000248,33.88000069,48.94000015,134.4600037,155.2,83.64000092,10.41999989,17.26000042,26.04000053,66.34000168,50.86000061,140.4600052,120.1399979,70.32000198,42.54000015,59.80000153,76.38000183,81.88000183,9.620000267,25.82000046,29.73999977,38.72000046,16.1600008,34.76000023,64.73999939,40.72000046,59.40000153,176.5800018,81.31999969,36.04000092,10.52000046,8.319999981,7.500000191,43.32000046,29.72000084,73.28000183,11.49999981,69.66000061,48.04000092,30.58000107,119.8199997,84.82000122,25.77999992,4.680000019,6.540000057,9.78000021,44.94000015,53.44000092,96.23999939,91.89999847,102.7200027,137.6800034,98.81999969,65.91999893,26.82000046,1.320000029,6.480000114,6.859999943,20.13999996,42.89999924,43.54000015,25.92000084,59.88000107,100,47.38000107,54.22000122,23.19999962,3.84000001,5.980000019,34.87999954,57.7,73.76000366,32.23999977,17.32000046,23.06000061,17.60000038,99.80000305,106.2199997,34.14000015,12.06000023,35.95999985,30.38000031,34.50000114,86.92000275,173.1600006,55.02000275,23.92000008,151.9,186.8800079,34.02000046,23.28000031,9.180000114,24.32000008,39.10000153,8.979999924,50.92000122,115.8800018,38.5,84.52000275,103.2800003,37.65999985,44.18000107,43.86000137,9.040000343,31.74000053,68.57999954,28.4,64.46000137,67,30.88000031,16.6800005,34.56000137,93.50000305,91,124.5000031,0,0,22.46000023,31.60000038,137.6800003,112.5599991
Samburu,44,51389,12.96000042,2.280000019,53.99999924,97.93999939,25.44000092,2.039999986,0,0,2.680000019,105.5400024,69.14000092,27.7,13.16000023,1.480000043,12.09999981,79.16000214,22.76000099,1.920000029,0,0,5.459999943,71.98000183,59.06000366,14.12000046,72.54000092,5.560000038,41.97999954,116.9200043,28.26000061,1.820000076,0,0,2.160000086,40.26000137,96.44000092,12.37999992,25.44000053,48.00000229,35.44000015,182.0799988,60.06000137,1.920000029,0,0,8.619999886,75.70000305,45.38000183,79.34000244,6.259999943,0.780000031,40.29999924,262.5,105.3200027,1.420000029,0,0,8.679999924,67.6,38.24000092,27.68000031,57.14000168,8.400000191,48,150.2,66.2,2.6,0,0,3.540000057,65.97999878,93.4,30.8,30.6,26.4,48,53.34000168,66.2,2.6,0,0,6.2,67.6,29.85999985,30.8,30.6,18.64000015,63.54000244,108.4600021,53.22000046,1.140000057,0,0,8.639999962,67.6,93.4,30.8,30.6,26.4,48,150.2,66.2,2.6,0,0,13.10000038,21.18000069,18.00000076,30.8,30.6,26.4,72.66000061,82.16000214,40.48000031,2.6,0,0,5.960000229,145.6800018,118.3200012,1.460000038,30.04000015,26.4,15.5,95.34000244,62.64000092,0.879999995,0,0,3.04000001,117.2799988,41.16000137,57.47999878,55.64000015,37.02000122,95.62000122,101.7400009,69.40000458,2.6,0,0,6.2,71.84000092,58.92000275,25.73999977,30.6,13.76000061,94.34000092,66.14000244,51.76000137,1.820000076,0,0,5.780000114,67.6,93.4,12.58000011,94.96000214,6.400000095,20.06000023,162.0200012,92.62000275,3.160000086,0,0,9.400000191,136.9600006,97.84000244,129.2200012,57.35999985,26.4,124.4400055,195.3400024,44.27999954,2.320000076,0,0,8.020000458,46.74000015,75.81999969,55.6,15.12000027,27.66000023,38.52000122,58.10000229,39.88000107,2.680000019,0,0,6.2,67.6,93.4,30.8,30.6,26.4,48,150.2,66.2,2.6,0,0,9.140000343,74.42000275,144.3000061,49.64000015
Trans Mara,45,51390,111.0999985,16.5,352.8000183,162.6999969,91.09999847,49.60000229,29.60000038,94.70000458,58.5,106.0999985,228.6000061,114,65,35,97.09999847,136,97.90000153,66.30000305,19.5,111.9000015,71.59999847,113.2000046,150.1999969,163.6999969,259.6000061,38.79999924,166.6999969,180.4000092,121.5,65.40000153,72,84.20000458,122.5999985,183.1000061,177.6999969,39.10000229,169.5,144.1000061,136.1000061,225.6999969,209.6999969,43.90000153,27.80000114,48.90000153,58.79999924,165.4000092,192.3000031,284.7000122,76.20000458,15.40000057,117.3000031,244.1999969,234.4000092,69.09999847,12.30000019,37.60000229,69.70000458,69.5,70.70000458,104.5,160.8000031,78,94,126.8000031,50,27.20000076,1,2.5,89.5,113.5,103.5999985,88,34.60000229,36.40000153,112.9000015,99.30000305,100,19.80000114,10.80000019,28.80000114,18.20000076,152.3000031,53.60000229,17.70000076,72.09999847,98.09999847,229.3000031,179,166,43.5,69.80000305,116,164.6000061,149.8000031,330.7000122,246,160.9000092,100.9000015,127.4000015,170.1000061,141.6999969,27.89999962,54.79999924,108.5999985,221.6000061,68.90000153,91.40000153,121.5999985,77.70000458,84.70000458,225.4000092,121.4000015,65.30000305,47.60000229,28.20000076,42.10000229,152.9000092,200.6000061,203.9000092,28.70000076,153.9000092,79,73.90000153,230.9000092,161.6000061,43.70000076,6.700000286,26.80000114,84.09999847,202.1000061,156.4000092,180.9000092,147.8000031,184.1000061,233.4000092,175.1999969,147.4000092,233.8000031,3.5,28.20000076,28.39999962,112.8000031,107.3000031,74.90000153,69.30000305,75.5,149.1999969,108.4000015,121.5,192.1999969,14.30000019,69.80000305,120.5,192.6000061,200.9000092,102.5,16.39999962,43.5,44.70000076,248.6999969,141.4000092,216,32.70000076,144.6000061,122,163,194.3000031,295.3000183,135.4000092,37.40000153,265.6000061,317.8999939,87.20000458,64.20000458,27.20000076,104.8000031,176.8000031,70.20000458,158.6000061,197.3000031,92.59999847,116.2000046,157.1999969,72,104.0999985,118.7000046,27.10000038,127.5999985,220.1999969,119,169.1999969,127,52.70000076,29.39999962,62.79999924,148.1000061,166,410.8000183,0,0,115.4000015,186,362.3999939,231.5
Trans Nzoia,46,51391,43.54999924,2.449999952,137.5099991,106.3899994,101.3099998,60.76000137,129.0099998,178.9899979,81.54000168,163.8900009,44.53000069,27.8100008,8.930000401,7.630000019,24.52000008,79.09000244,146.8700012,100.170002,115.0500046,169.2299988,93.25,132.7800041,38.27000084,17.36000042,68.28000412,10.05000057,73.21999893,121.4500046,98.61999893,123.0700035,177.1700012,151.4600021,59.70999947,112.2600037,65.13999939,5.219999933,32.36000023,54.23000107,47.52000046,138.6600021,186.9300034,51.88000031,75.63000031,85.15000305,37.91000175,101.7200005,55.97000046,94.0900032,10.34000044,2.260000062,69.77000275,251.8800034,198.1200027,87.54000168,152.2,143.4200073,44.54000053,12.85000029,13.87999992,33.36000099,42.25000229,8.190000439,48.90000229,92.37000351,71.79000168,100,0,162.1,100.2200005,73.41000214,78,30.6,23.9,45.6,65.5,56.6,146.5,100,152.2,162.1,89.3,72.96000214,13.83000031,30.6,23.9,41.6700016,101.3499985,108.7400024,89.05000305,52.91000099,100.6399994,271.7899994,117.979998,69.6700016,78.3,32.4,23.9,45.6,65.8,138.5,132.8199989,100,224.8700043,260.680011,279.4000122,43.09000206,18.82000065,29.44000053,23.9,28.54000053,65.14999847,71.18000107,85.21000061,87.74000168,143.6300018,237.4700073,99.67000198,151.8700027,113.4000015,1.520000005,32.81000099,40.38000107,20.34000092,170.9800034,132.3300064,34.5,0,123.3300003,86.35,113.020002,63.23000298,41.71000175,44.05000153,94.20000458,131.390007,147.0300034,179.5599991,100,12.34999981,139.3600006,44.09000053,119.1700027,50.89000015,20.30000114,23.9,13.59000006,100.0900032,91.08000412,128.7400032,80.41000366,122.7100021,162.1,136.5099991,77.86000214,78.3,20.97000008,0.830000019,16.47000065,34.93000183,199.9500031,169.3300034,110.4900024,167.9800049,107.9200035,190.6600052,152.8300049,89.62000351,103.6200027,54.96000137,12.39000034,149.8199997,202.5500031,142.2900055,80.16999893,158.7899979,264.7200012,185.1499969,106.9200035,71.68999939,58.25999947,11.05000038,36.78000183,72.66000137,42.42000046,124.0100021,134.6400055,144.690007,162.1,89.3,75.2,74.71000214,30.6,18.35999985,17.10999975,32.25000095,102.7900009,146.5,100,0,0,93.13000031,115.15,134.1400055,61.40000038
Turkana,47,51392,6.810000038,0.300000012,40.96000023,40.98999977,12.27000008,4.150000095,13.58000011,5.880000019,8.710000372,39.40000229,22.24999962,12.36000032,2.140000033,1.240000057,7.470000029,44.8400013,25.01999989,14.80000086,15.69000034,6.0400002,9.559999895,19.19000044,18.38000069,6,13.94999981,2.900000095,19.54000015,25.24000015,12.29000006,12.46000051,17.15999985,3.51000011,3.250000048,9.460000134,15.17000017,2.370000052,3.410000014,20.14000053,19.04000015,60.7,32.95000095,2.4200001,4.280000067,1.219999987,1.450000024,23.25999985,13.39000025,32.28000088,0.780000025,0.300000012,48.33000031,91.95000458,38.53000031,12.74000044,18.00999994,5.4,3.210000086,9.780000162,3.74000001,14.45999994,13.97000017,0.770000005,19.74999962,67.1,26.74000034,8.970000172,18.16000023,5.4,10.4900003,13.82000008,36.7,0,0,0,17.6800005,27.44000092,33.5200016,10.05,18.91000023,5.4,8.820000267,13.2800004,8.680000305,0,0,8.640000057,33.98000031,38.41000137,17.35000038,6.61000011,10.88000011,6.870000219,16.97000074,11.94000006,30.42000008,13,0,0,12.10000057,67.1,33.8,8.820000172,25.70000076,29.43000088,38.09000034,1.390000027,5.840000153,0,9,0,37.72000084,34.45000153,33.59000053,12.57000027,17.46000023,8.470000458,11.52000046,51.48000183,41.63000069,0.570000017,4.440000057,12.7,7.810000038,13.78000011,40.08000183,5.76000011,18.7,4.149999976,10.07000022,23.01000042,8.390000486,14.7,11.04000044,12.98999987,45.5200016,35.49000053,39.17000122,11.8,18.7,20.35000038,9.8,16.84000006,23.25000076,9.710000324,2.299999952,2.700000048,56.91000023,25.9800005,12.89000006,6.270000124,17.40000076,5.4,14.97000074,2.380000043,35.4,4.440000057,6,4.240000105,14.12000008,100.920002,37.65,12.87999992,18.23000011,2.969999981,18.9,41.61000023,29.49000034,66.71000214,13.92000027,12,66.77000275,91.00000458,42.34000015,7.420000124,19.56000042,18.45999994,17.07000017,17.00000048,29.93000011,19.7100008,2.700000048,8.790000057,12.44000025,24.46999989,28.62000065,9.380000114,21.88000069,5.4,8.539999866,14.4,32.20999947,13,1.240000057,7.870000124,25,32.60000076,33.8,16.27999973,19.7,5.4,13.94000025,16.18000059,45.33000031,20.23000011
Uasin Gishu,48,51393,51,3.299999952,145.6999969,115.2000046,105.3000031,75.5,144.9000092,182,82.09999847,162,44.5,29,10.90000057,7.700000286,24.80000114,75.40000153,157,100.8000031,123.0999985,186.6000061,98.5,125.7000046,37.40000153,16.70000076,94.70000458,11.5,81.59999847,137,104.5,142.9000092,195.6000061,175.6000061,70.09999847,109.2000046,70.80000305,5.5,44.29999924,62.29999924,49.90000153,144.8000031,192.1000061,68.09999847,90.09999847,95.5,44.60000229,95,59.40000153,102,15.90000057,2.700000048,66.20000458,260.8999939,205.1999969,103.9000015,163,142.4000092,46.5,10.90000057,14.30000019,34.90000153,57.79999924,9.300000191,44.10000229,85.80000305,64.80000305,118,0,170,108.9000015,69.30000305,78,32,33,54,69,59.20000076,153,118,163,170,97,67.80000305,13.80000019,32,29.89999962,49.79999924,106.5999985,111.7000046,96.59999847,62.90000153,107.3000031,284.1000061,128.1999969,63.10000229,132.1999969,66.5,66.20000458,72.5,70.90000153,154,127.5999985,118,244.6000061,257.8000183,289.2000122,42.10000229,20.70000076,29.20000076,30.30000114,26.20000076,73.70000458,74.5,76.90000153,83.30000305,151.5,238.8000031,118.0999985,140.5,113.4000015,1.800000072,47.79999924,38.40000153,22.10000038,189.1999969,134.5,39.60000229,0,126.2000046,93,106.9000015,65.59999847,43.60000229,60.40000153,117.9000015,137.9000092,153.3000031,183.1999969,541.4000244,12.69999981,140.9000092,40.70000076,112,50.79999924,20.30000114,33.29999924,19.30000114,99.70000458,94.30000305,138.4000092,115.8000031,126,278.1000061,148.6000061,74.80000305,107.3000031,22.30000114,0.800000012,18.70000076,35.70000076,200.3000031,178.5,142.3000031,168.4000092,113,197.8000031,142.3000031,86.80000305,103.2000046,75.30000305,11.40000057,157.1000061,211.3000031,141.9000092,106.5,163.5,263.3999939,200.1999969,99.30000305,71.59999847,60.5,16.30000114,46.79999924,82.40000153,42,133.4000092,160,144.9000092,264.5,220.1999969,71,73.30000305,32,17.39999962,15.69999981,29.10000038,95.5,153,499.7000122,0,0,116,115,144.5,69.80000305
West Pokot,49,51394,19.66000023,1.120000005,101.0000046,63.44000092,62.11999969,30.52000046,78.28000336,96.00000458,62.68000031,122.2399994,30.88000031,19.94000053,4.2,3.360000038,18.92000046,68.61999969,97.47999878,93.96000061,78.78000031,88.1,61.94000244,82.10000458,29.26000061,11.56000042,35.78000031,6.120000172,50.02000046,58.98000031,63.34000092,88.88000031,100.4800018,70.44000092,29.06000061,53.62000122,33.16000061,3.640000057,15.36000023,35.04000168,35.8,98.02000122,120.7800018,29.72000122,37.21999969,33.3,17.52000008,73.44000092,32.76000061,53.88000031,3.420000076,1.200000024,79.81999969,170.1800018,141.0200043,65.75999908,98.2,85.4,30.90000076,50.2,9.760000229,21.47999992,23.15999985,5.379999924,48.8,94.2,103.4,75.8,98.2,85.4,65.74000092,49.00000153,50.6,20,13,26.6,48.8,38.51999969,103.4,75.8,98.2,85.4,58.6,50.2,10.48000011,20,13,22.58000069,72.63999939,69.2,60.86000214,37.5,62.34000092,135.7600006,83.04000397,50.2,50.6,20,13,26.6,48.8,94.2,103.4,75.8,146.9599976,308.5599976,208.6800018,15.98000069,10.03999996,20,13,26.6,62.40000229,48.45999985,103.4,75.8,92.98000031,126.1,67.52000122,142.5199982,66.12000275,0.940000033,13.62000046,26.6,15.14000053,67.61999969,109.1600021,26.16000061,98.2,65.18000031,56.70000153,78.61999969,26.12000046,27.25999985,23.94000053,40.06000137,98.02000122,74.15999908,122.9600006,75.8,98.2,194.2400085,58.6,70.42000122,33.2,13.48000031,13,8.280000114,95.47999878,48.43999939,63.82000122,50.74000092,86.92000427,85.4,89.61999969,50.2,50.6,9.640000343,13,9.560000038,26.28000107,140.8399994,120.0800018,83.98000183,104.3199997,58.36000061,125.3200012,123.8399994,53.26000061,99.04000244,29.78000031,26.6,116.5199982,136.1200043,120.3200012,59.96000061,103.2000031,213.6200012,121.5799988,70.89999847,44.6,38.19999924,6.059999943,21.8,37.15999985,31.34000015,86.50000458,96.83999939,111.1000031,85.4,58.6,50.2,50.6,20,13,26.6,48.8,94.2,103.4,75.8,98.2,85.4,64.38000031,65.00000153,76.22000122,33.75999985
Nandi North,50,68769,57.29999924,6.300000191,210.6999969,146.4000092,118.0999985,98.70000458,167,210.8000031,107.2000046,183.4000092,73.90000153,41.60000229,22.70000076,14.60000038,39.79999924,99.70000458,176.4000092,119.9000015,115.9000015,215.5,121.2000046,159.9000092,51.79999924,27.10000038,163.9000092,17.39999962,116.9000015,184.5,134.8000031,173.1000061,204.3000031,217.1999969,103.0999985,169.3000031,94.40000153,8.5,80.80000305,95.70000458,70.30000305,181.1000061,248,87.70000458,95.5,116.7000046,62.60000229,132.9000092,78.5,152.9000092,33.60000229,4.200000286,73.80000305,328.3000183,260.7000122,126.5,35,91.40000153,69.30000305,34.79999924,21,48.29999924,98.30000305,19.39999962,50.29999924,88,52.10000229,51.79999924,2.700000048,12.80000019,139.3000031,96,18.89999962,36.60000229,11.60000038,16.60000038,77.09999847,77.90000153,96,34.5,38.79999924,28.10000038,42.20000076,120.2000046,19.60000038,10.60000038,41.79999924,71.59999847,153.6000061,151.4000092,126.0999985,76.80000305,103.4000015,317.1000061,176.6999969,116.2000046,172.9000092,90.80000305,88.70000458,72.5,99.09999847,142.3000031,147.6999969,41.60000229,252.4000092,276.2000122,343.8999939,59,28.89999962,39.5,38.10000229,63.79999924,120.5,100.5999985,67.09999847,73.09999847,148.4000092,235.1000061,160.6000061,178.9000092,136.1000061,3.200000048,81.59999847,57,32.79999924,244.1999969,175.4000092,47.79999924,10.40000057,132.4000092,110,150.8000031,79.80000305,62,100.4000015,166.1999969,191.3000031,189.5,216.1999969,387,7.400000095,138,37.70000076,143.5,63.10000229,27.20000076,35.79999924,37.10000229,136.3000031,113.4000015,164.3000031,161.5,114.3000031,177.4000092,187.1000061,162.1000061,86.70000458,31.39999962,9.100000381,26.20000076,45.29999924,245.6999969,225.1999969,192.4000092,148.5,178.5,213.3000031,184,101.3000031,148.3000031,120.4000015,39.29999924,220.4000092,270.5,151.4000092,144.8000031,141.8000031,293.8000183,239.1000061,120.7000046,86.59999847,85.70000458,30.10000038,76.09999847,119.4000015,49.60000229,150.4000092,205.6999969,126.4000015,300.3000183,283.8000183,99,92.09999847,46,29.5,22.39999962,41.70000076,125.8000031,192,631,0,0,151.8000031,165.5,189.4000092,97.80000305
Nandi South,51,68770,63.95999947,7.710000134,232.5399979,153.1500092,118.2199989,74.20000191,72.38999901,131.9700012,90.11000214,143.9000031,79.78000107,51.68000298,26.57000122,16.70000038,48.47000084,108.9400032,157.3100052,87.13999939,62.37999992,155.9900009,110.0300041,142.4000092,60.43999901,39.09999981,172.7200073,20.30999985,128.9600029,188.85,138.3100021,112.0700012,111.0100029,121.9200012,108.2899994,168.0400009,104.870002,11.65,89.59000168,103.0200027,82.81000214,190.7300034,229.7300064,66.35000191,55.75,83.22000275,57.49000015,131.7100006,92.9,172.6700073,37.41000137,4.950000286,83.28000259,324.030014,246.0000015,90.92999954,26.29000015,59.42999954,63.14000092,25.07000008,23.79000034,58.02000084,105.2600021,21.73999996,58.85000038,94.6,54.50000229,39.68999977,1.600000024,4.930000162,118.2800049,94.31999893,21.57000008,44.25000229,12.56000032,17.56000061,83.78999939,80.36000061,103.35,27.99000053,24.81000042,27.25999985,27.57000103,106.6900024,22.06000061,10.99000044,45.36999969,76.84999847,174.8700043,155.3900055,130.3599998,54.89000053,51.83000145,194.4400055,161.0900055,119.860006,196.4500092,110.0600021,97.07000275,77.17999954,108.9400017,148.1500031,143.0800034,30.82000122,130.7700027,176.7200073,293.780011,56.40999947,33.61000042,50.17999954,42.51000137,66.62000084,132.05,104.5300003,70.39999847,56.92999954,78.47000198,125.5100021,149.6800018,167.3500092,146.6300034,4.190000033,89.24999847,63,37.71999969,249.0300034,163.2200027,40.03000031,7.390000105,74.42000046,97.44999847,150.9500031,87.57000351,78.11000137,106.9100006,174.4199997,217.9700058,193.5800018,198.2800034,272.4699997,6.329999971,78.75000305,35.11000023,129.2900032,69.6700016,33.74000053,40.11999969,39.50000229,154.090004,116.4900024,154.2900009,140.0800064,55.08999901,108.9700005,156.7000061,160.5600082,98.40000458,40.03999996,7.640000105,29.29000053,49.37999992,252.5399979,197.6200012,163.9100006,82.82000351,117.4400009,182.3000031,167.55,114.290004,175.9300049,125.5600029,34.22000084,249.8600082,276.5,134.9000092,93.35000229,75.07999992,181.4700073,212.2300049,103.1999985,94.69999847,103.820005,33.07000027,82.18999939,134.7600029,53.05000229,137.8700027,145.0400032,65.84000092,192.6300018,250.4100098,94.8,101.9699989,57.1,31.87000046,23.98999996,47.52000122,129.7300049,181.5,459.0799957,0,0,131.7600021,154.0200043,210.5800064,118.6800049
Bungoma,52,51395,64.80000305,5,199.6000061,146.1000061,161.1999969,94.59999847,132.3000031,189.1000061,123,220.4000092,57.5,35.70000076,17.89999962,14.40000057,37.79999924,116,205.3000031,125.5,118.2000046,194.3000031,130,201.5,50.29999924,25.5,111.3000031,15.30000019,105.9000015,172.1999969,152.1999969,164.3000031,183.1999969,174.8000031,105.2000046,186.6000061,90,6.300000191,56.70000076,84.09999847,68.90000153,174.5,260,77.09999847,80.90000153,100.8000031,45.79999924,153,79.90000153,117,20,3.700000048,87.70000458,322.5,275.5,121.9000015,157,145.8000031,55.40000153,17.39999962,18.10000038,41.20000076,67.20000458,12.60000038,60.10000229,107.7000046,88.09999847,139,0,174,139.1999969,110.3000031,98,38,39,70,94,74.40000153,208,139,157,174,124,107.9000015,17,38,35.29999924,65.59999847,145.3000031,136.3000031,138.1999969,75,101.9000015,289.3999939,163.9000092,100.4000015,166.1999969,78.90000153,78.20000458,94,96.5,193.3000031,173.4000092,139,224.6000061,267.3999939,382.3000183,68.09999847,27.60000038,34.70000076,35.79999924,34,92.80000305,93.30000305,104.5999985,98.09999847,145.1000061,247.6999969,151.8000031,217.6999969,142,2.200000048,58.29999924,49.79999924,30.5,240.8000031,180.1999969,46.20000076,0,128.1000061,126.0999985,172.8000031,84.59999847,51.79999924,71.20000458,153.6000061,187.4000092,197,252.5,637.7000122,12.19999981,138.6999969,52,181.3000031,63.5,23.30000114,39.29999924,22,133.1000061,123.7000046,194.4000092,153.1999969,121.3000031,284.6000061,189.6999969,119,134.8000031,28.10000038,0.900000036,25,49.70000076,260.5,232.6999969,181.1999969,167.8000031,116.8000031,264,221.5,119.2000046,115.2000046,88.5,14.69999981,211.9000092,265.8000183,188.1000061,114,158.6999969,267.8000183,261.2000122,161.9000092,92,71.20000458,19.89999962,56.70000076,111,57.10000229,177.1000061,183.5,144.6000061,270.8000183,281.6000061,113,92.09999847,38,20.60000038,20.39999962,39.60000229,119.8000031,208,588.7000122,0,0,137.5,165.5,178.8000031,78.59999847
Busia,53,51396,84.46000366,5.100000286,238.3700012,165.9500031,153.4899979,54.07000046,52.57000046,86.21000366,80.50000458,153.3500061,95.73000031,70.83999939,31.60000076,21.51999989,60.42000084,163.9600052,143.2800034,68.25999985,37.43000183,90.24000092,99.12999954,173.1500031,86.97000198,64.4200016,142.8800064,19.23000069,133.4100052,201.6100052,133.6300049,71.65999985,67.65999985,76.35000458,101.6900024,190.1700027,131.4700043,14.86000013,79.03000412,90.68000412,94.20000153,207.6499969,212.6500031,42.58000183,30.56000023,44.68999977,37.5900013,142.1200027,123.9300018,216.2900009,28.93000126,5.189999962,102.3300041,338.75,222.4700012,61.54000244,24.95,57.00000076,41.75999947,18.4600008,30.15000076,78.47000046,86.77000046,15.38999987,78.32000275,121.3800003,66.26999893,40.55,0,25.81999993,101.6799995,101.8900009,60.2,70.24000092,24.0300004,33.67999973,113.9800011,88.03000107,114.35,34.1100008,25.86000013,30.43999987,49,109.7900024,25.50000038,35.42000027,46.37999992,71.97000198,190.7500031,153.2600006,142.4900055,38.4700016,29.87000027,123.9300041,124.4100021,103.3999985,234.6700027,152.2400055,102.7000031,90.62000198,126.2900032,211.3400009,140.1000092,36.77000027,66.13000259,121.8100021,285.8100067,64.37999992,43.78000031,66.82999992,46.90999947,36.35000153,123.5000023,110.0400009,80.46000214,48.14000015,44.64000206,83.70000153,137.5600052,202.4100052,179.240004,5.330000257,78.12000046,53.33000031,42.55000229,278.0899994,149.290007,19.74000034,0,44.69000015,103.7200035,179.7500061,111.3800026,99.87000198,92.33999939,158.040004,242.5500061,212.6100021,197.6400055,296.7200165,3.850000119,53.96000137,34.67000122,150.85,84.59000244,42.73999977,50.6400013,25.38999996,170.9799988,142.940007,155.5600021,134.6900009,33.54000015,111.0700005,135.3700043,126.2500023,164.740004,56.09000053,1.130000031,25.69000092,60.8200016,313.8000061,163.8800064,156.6600006,48.02000084,57.03000298,169.890007,193.9500061,151.2900009,222.25,112.2600014,15.7800005,271.4399994,312.0499939,132.7600021,53.96000023,44.7200016,118.3999985,200.0100052,121.8000031,129.2500008,133.7200012,29.40000095,61.7900013,138.6700073,69.99000092,136.3,88.18000412,44.66999969,118.729998,207.290007,105.5,128.3100029,73.3,27.02999973,21.68000011,51.86000137,141.8900055,170.2,310.8700104,0,0,111.0200027,173.6999969,255.540004,147.9200073
