MARKETS,year,Month,Price
Kapsokwony,2016,Feb,NA
Bumala,2016,Feb,35.71
Busia  Town,2016,Feb,38.10
Butere,2016,Feb,30.68
Kakamega,2016,Feb,40.00
Mumias,2016,Feb,31.82
Mundeta,2016,Feb,26.19
Cheptula,2016,Feb,26.19
Mbale,2016,Feb,30.16
Muthurwa,2016,Feb,42.86
Kawangware,2016,Feb,42.86
Burma,2016,Feb,45.00
Gikomba,2016,Feb,45.24
Kangemi,2016,Feb,45.00
Korokocho,2016,Feb,42.86
Toi,2016,Feb,42.86
Kiambu,2016,March,35.00
Limuru,2016,March,35.00
Thika,2016,March,45.00
Gatundu,2016,March,44.17
Kutus,2016,March,23.71
Sagana,2016,March,42.28
Kerugoya,2016,March,28.17
Muthithi,2016,March,22.73
Makuyu,2016,March,27.98
Kiriaini,2016,March,34.38
Ol  Kalou,2016,March,NA
Ndaragwa,2016,March,NA
Nyeri,2016,March,37.96
Endarasha,2016,March,NA
Karatina,2016,March,33.75
Gakindu,2016,March,36.95
Nanyuki,2016,March,38.47
Nyahururu,2016,March,25.00
Ukunda,2016,March,40.00
Kwale,2016,March,38.00
Wundanyi,2016,March,NA
Voi,2016,March,NA
Mwatate,2016,March,NA
Mpeketoni,2016,March,NA
Mkunguni,2016,March,NA
Mokowe,2016,March,NA
Mwembe  Tayari,2016,March,40.00
Majengo,2016,March,40.00
Sega,2016,March,40.00
Kongowea,2016,March,35.50
Hola,2016,March,40.00
Garsen,2016,March,NA
Bura  Tana,2016,March,42.50
Runyenjes,2016,March,24.24
Embu  Town,2016,March,22.73
Siakago,2016,March,22.25
Mwingi,2016,March,29.00
Kalundu,2016,March,NA
Machakos  Town,2016,March,35.00
Tawa,2016,March,29.00
Tala,2016,March,32.00
Maua,2016,March,NA
Kianjai,2016,March,20.56
Gakoromere,2016,March,24.44
Chuka  Town,2016,March,31.25
Kathwana,2016,March,33.33
Wote,2016,March,29.33
Marsabit,2016,March,34.75
Kibuye,2016,March,30.43
Ahero,2016,March,29.80
Kiboswa,2016,March,32.98
Sondu,2016,March,30.01
Bondo,2016,March,30.12
Akala,2016,March,NA
Siaya,2016,March,30.34
Ngiya,2016,March,31.92
Unguja,2016,March,31.17
Kegonga,2016,March,30.44
Homabay,2016,March,27.50
Oyugis,2016,March,24.64
Kehacha,2016,March,28.26
Migori,2016,March,28.26
Turkana,2016,March,NA
Kabarnet,2016,March,NA
Kimulot,2016,March,26.00
Sotik,2016,March,NA
Fort  Ternan,2016,March,NA
Bomet,2016,March,NA
Muthurwa  Narok,2016,March,38.00
Nakuru  Town,2016,March,62.50
Mulot,2016,March,NA
Kitale,2016,March,NA
Kapenguria,2016,March,28.00
Eldoret,2016,March,27.50
Burn  Forest,2016,March,35.00
Turbo,2016,March,30.00
Kipkaren,2016,March,30.00
Iten,2016,March,28.86
Kajiado,2016,March,50.00
Bungoma  Town,2016,March,26.99
Kimilili,2016,March,NA
Kapsokwony,2016,March,NA
Bumala,2016,March,35.71
Busia  Town,2016,March,38.10
Butere,2016,March,31.82
Kakamega,2016,March,40.00
Mumias,2016,March,30.69
Mundeta,2016,March,27.38
Cheptula,2016,March,NA
Mbale,2016,March,27.74
Muthurwa,2016,March,42.50
Kawangware,2016,March,42.86
Burma,2016,March,41.67
Gikomba,2016,March,42.86
Kangemi,2016,March,45.45
Korokocho,2016,March,40.91
Toi,2016,March,42.86
Kiambu,2016,April,35.00
Limuru,2016,April,35.00
Thika,2016,April,NA
Gatundu,2016,April,45.00
Kutus,2016,April,25.36
Sagana,2016,April,51.19
Kerugoya,2016,April,27.70
Muthithi,2016,April,23.87
Makuyu,2016,April,23.81
Kiriaini,2016,April,35.00
Ol  Kalou,2016,April,NA
Ndaragwa,2016,April,NA
Nyeri,2016,April,35.80
Endarasha,2016,April,NA
Karatina,2016,April,32.50
Gakindu,2016,April,35.97
Nanyuki,2016,April,38.47
Nyahururu,2016,April,27.27
Ukunda,2016,April,40.00
Kwale,2016,April,38.57
Wundanyi,2016,April,NA
Voi,2016,April,NA
Mwatate,2016,April,NA
Mpeketoni,2016,April,NA
Mkunguni,2016,April,NA
Mokowe,2016,April,NA
Mwembe  Tayari,2016,April,40.00
Majengo,2016,April,40.00
Sega,2016,April,40.00
Kongowea,2016,April,37.00
Hola,2016,April,NA
Garsen,2016,April,NA
Bura  Tana,2016,April,NA
Runyenjes,2016,April,36.36
Embu  Town,2016,April,22.73
Siakago,2016,April,27.27
Mwingi,2016,April,30.00
Kalundu,2016,April,NA
Machakos  Town,2016,April,30.00
Tawa,2016,April,25.00
Tala,2016,April,25.00
Maua,2016,April,NA
Kianjai,2016,April,22.22
Gakoromere,2016,April,22.22
Chuka  Town,2016,April,34.94
Kathwana,2016,April,30.55
Wote,2016,April,25.00
Marsabit,2016,April,35.50
Kibuye,2016,April,31.87
Ahero,2016,April,29.64
Kiboswa,2016,April,30.78
Sondu,2016,April,30.13
Bondo,2016,April,31.82
Akala,2016,April,NA
Siaya,2016,April,31.55
Ngiya,2016,April,31.64
Unguja,2016,April,NA
Kegonga,2016,April,36.96
Homabay,2016,April,27.87
Oyugis,2016,April,27.67
Kehacha,2016,April,NA
Migori,2016,April,30.43
Turkana,2016,April,NA
Kabarnet,2016,April,NA
Kimulot,2016,April,NA
Sotik,2016,April,NA
Fort  Ternan,2016,April,NA
Bomet,2016,April,NA
Muthurwa  Narok,2016,April,35.00
Nakuru  Town,2016,April,50.00
Mulot,2016,April,NA
Kitale,2016,April,NA
Kapenguria,2016,April,28.00
Eldoret,2016,April,28.00
Burn  Forest,2016,April,35.00
Turbo,2016,April,32.50
Kipkaren,2016,April,32.50
Iten,2016,April,26.14
Kajiado,2016,April,50.00
Bungoma  Town,2016,April,27.55
Kimilili,2016,April,NA
Kapsokwony,2016,April,NA
Bumala,2016,April,35.71
Busia  Town,2016,April,38.10
Butere,2016,April,43.22
Kakamega,2016,April,37.50
Mumias,2016,April,30.69
Mundeta,2016,April,27.78
Cheptula,2016,April,30.95
Mbale,2016,April,30.00
Muthurwa,2016,April,40.91
Kawangware,2016,April,42.86
Burma,2016,April,41.67
Gikomba,2016,April,42.86
Kangemi,2016,April,45.00
Korokocho,2016,April,42.86
Toi,2016,April,42.50
Kiambu,2016,May,35.00
Limuru,2016,May,35.00
Thika,2016,May,NA
Gatundu,2016,May,45.00
Kutus,2016,May,25.00
Sagana,2016,May,22.78
Kerugoya,2016,May,22.48
Muthithi,2016,May,24.09
Makuyu,2016,May,26.19
Kiriaini,2016,May,NA
Ol  Kalou,2016,May,NA
Ndaragwa,2016,May,NA
Nyeri,2016,May,31.47
Endarasha,2016,May,NA
Karatina,2016,May,30.08
Gakindu,2016,May,30.00
Nanyuki,2016,May,37.95
Nyahururu,2016,May,28.64
Ukunda,2016,May,39.89
Kwale,2016,May,38.42
Wundanyi,2016,May,NA
Voi,2016,May,NA
Mwatate,2016,May,NA
Mpeketoni,2016,May,NA
Mkunguni,2016,May,NA
Mokowe,2016,May,NA
Mwembe  Tayari,2016,May,40.00
Majengo,2016,May,39.20
Sega,2016,May,40.80
Kongowea,2016,May,39.20
Hola,2016,May,NA
Garsen,2016,May,NA
Bura  Tana,2016,May,NA
Runyenjes,2016,May,48.00
Embu  Town,2016,May,NA
Siakago,2016,May,NA
Mwingi,2016,May,NA
Kalundu,2016,May,NA
Machakos  Town,2016,May,34.58
Tawa,2016,May,27.75
Tala,2016,May,26.25
Maua,2016,May,NA
Kianjai,2016,May,NA
Gakoromere,2016,May,24.07
Chuka  Town,2016,May,30.00
Kathwana,2016,May,NA
Wote,2016,May,27.75
Marsabit,2016,May,40.00
Kibuye,2016,May,33.34
Ahero,2016,May,29.94
Kiboswa,2016,May,31.95
Sondu,2016,May,NA
Bondo,2016,May,31.82
Akala,2016,May,NA
Siaya,2016,May,31.78
Ngiya,2016,May,30.69
Unguja,2016,May,NA
Kegonga,2016,May,34.78
Homabay,2016,May,28.13
Oyugis,2016,May,NA
Kehacha,2016,May,28.26
Migori,2016,May,33.70
Turkana,2016,May,NA
Kabarnet,2016,May,NA
Kimulot,2016,May,NA
Sotik,2016,May,NA
Fort  Ternan,2016,May,NA
Bomet,2016,May,36.00
Muthurwa  Narok,2016,May,32.00
Nakuru  Town,2016,May,50.91
Mulot,2016,May,33.91
Kitale,2016,May,NA
Kapenguria,2016,May,28.00
Eldoret,2016,May,32.00
Burn  Forest,2016,May,35.00
Turbo,2016,May,35.00
Kipkaren,2016,May,35.00
Iten,2016,May,29.40
Kajiado,2016,May,47.33
Bungoma  Town,2016,May,29.17
Kimilili,2016,May,NA
Kapsokwony,2016,May,NA
Bumala,2016,May,35.71
Busia  Town,2016,May,38.10
Butere,2016,May,35.00
Kakamega,2016,May,38.75
Mumias,2016,May,37.50
Mundeta,2016,May,30.95
Cheptula,2016,May,33.33
Mbale,2016,May,33.89
Muthurwa,2016,May,42.86
Kawangware,2016,May,45.24
Burma,2016,May,41.67
Gikomba,2016,May,42.86
Kangemi,2016,May,42.86
Korokocho,2016,May,40.91
Toi,2016,May,40.91
Kiambu,2016,JUNE,35.00
Limuru,2016,JUNE,35.00
Thika,2016,JUNE,40.00
Gatundu,2016,JUNE,45.00
Kutus,2016,JUNE,29.17
Sagana,2016,JUNE,31.82
Kerugoya,2016,JUNE,33.41
Muthithi,2016,JUNE,25.00
Makuyu,2016,JUNE,NA
Kiriaini,2016,JUNE,NA
Ol  Kalou,2016,JUNE,NA
Ndaragwa,2016,JUNE,NA
Nyeri,2016,JUNE,32.19
Endarasha,2016,JUNE,30.00
Karatina,2016,JUNE,24.41
Gakindu,2016,JUNE,46.67
Nanyuki,2016,JUNE,38.26
Nyahururu,2016,JUNE,28.64
Ukunda,2016,JUNE,40.86
Kwale,2016,JUNE,38.50
Wundanyi,2016,JUNE,NA
Voi,2016,JUNE,NA
Mwatate,2016,JUNE,NA
Mpeketoni,2016,JUNE,30.00
Mkunguni,2016,JUNE,50.00
Mokowe,2016,JUNE,NA
Mwembe  Tayari,2016,JUNE,40.00
Majengo,2016,JUNE,40.00
Sega,2016,JUNE,40.00
Kongowea,2016,JUNE,40.00
Hola,2016,JUNE,NA
Garsen,2016,JUNE,NA
Bura  Tana,2016,JUNE,NA
Runyenjes,2016,JUNE,24.24
Embu  Town,2016,JUNE,26.14
Siakago,2016,JUNE,27.27
Mwingi,2016,JUNE,NA
Kalundu,2016,JUNE,30.00
Machakos  Town,2016,JUNE,30.00
Tawa,2016,JUNE,30.00
Tala,2016,JUNE,27.00
Maua,2016,JUNE,NA
Kianjai,2016,JUNE,27.78
Gakoromere,2016,JUNE,27.78
Chuka  Town,2016,JUNE,34.03
Kathwana,2016,JUNE,NA
Wote,2016,JUNE,28.00
Marsabit,2016,JUNE,37.71
Kibuye,2016,JUNE,35.18
Ahero,2016,JUNE,32.27
Kiboswa,2016,JUNE,33.55
Sondu,2016,JUNE,34.59
Bondo,2016,JUNE,32.87
Akala,2016,JUNE,NA
Siaya,2016,JUNE,32.02
Ngiya,2016,JUNE,32.74
Unguja,2016,JUNE,33.39
Kegonga,2016,JUNE,36.96
Homabay,2016,JUNE,32.00
Oyugis,2016,JUNE,32.00
Kehacha,2016,JUNE,26.09
Migori,2016,JUNE,34.78
Turkana,2016,JUNE,NA
Kabarnet,2016,JUNE,34.05
Kimulot,2016,JUNE,32.00
Sotik,2016,JUNE,32.00
Fort  Ternan,2016,JUNE,NA
Bomet,2016,JUNE,36.00
Muthurwa  Narok,2016,JUNE,36.00
Nakuru  Town,2016,JUNE,57.50
Mulot,2016,JUNE,35.08
Kitale,2016,JUNE,NA
Kapenguria,2016,JUNE,32.00
Eldoret,2016,JUNE,32.00
Burn  Forest,2016,JUNE,35.00
Turbo,2016,JUNE,35.00
Kipkaren,2016,JUNE,35.00
Iten,2016,JUNE,34.12
Kajiado,2016,JUNE,46.67
Bungoma  Town,2016,JUNE,35.61
Kimilili,2016,JUNE,NA
Kapsokwony,2016,JUNE,NA
Bumala,2016,JUNE,33.33
Busia  Town,2016,JUNE,42.86
Butere,2016,JUNE,40.57
Kakamega,2016,JUNE,40.00
Mumias,2016,JUNE,40.00
Mundeta,2016,JUNE,35.71
Cheptula,2016,JUNE,35.71
Mbale,2016,JUNE,NA
Muthurwa,2016,JUNE,45.00
Kawangware,2016,JUNE,47.50
Burma,2016,JUNE,50.00
Gikomba,2016,JUNE,42.86
Kangemi,2016,JUNE,45.00
Korokocho,2016,JUNE,42.50
Toi,2016,JUNE,42.86
Kiambu,2016,JULY,NA
Limuru,2016,JULY,NA
Thika,2016,JULY,40.00
Gatundu,2016,JULY,30.00
Kutus,2016,JULY,33.33
Sagana,2016,JULY,39.05
Kerugoya,2016,JULY,38.10
Muthithi,2016,JULY,26.14
Makuyu,2016,JULY,NA
Kiriaini,2016,JULY,NA
Ol  Kalou,2016,JULY,NA
Ndaragwa,2016,JULY,NA
Nyeri,2016,JULY,39.47
Endarasha,2016,JULY,30.10
Karatina,2016,JULY,31.27
Gakindu,2016,JULY,38.26
Nanyuki,2016,JULY,30.71
Nyahururu,2016,JULY,28.03
Ukunda,2016,JULY,40.89
Kwale,2016,JULY,42.00
Wundanyi,2016,JULY,NA
Voi,2016,JULY,NA
Mwatate,2016,JULY,NA
Mpeketoni,2016,JULY,30.00
Mkunguni,2016,JULY,50.00
Mokowe,2016,JULY,NA
Mwembe  Tayari,2016,JULY,40.00
Majengo,2016,JULY,40.00
Sega,2016,JULY,40.00
Kongowea,2016,JULY,40.00
Hola,2016,JULY,50.00
Garsen,2016,JULY,NA
Bura  Tana,2016,JULY,45.00
Runyenjes,2016,JULY,22.73
Embu  Town,2016,JULY,28.79
Siakago,2016,JULY,26.14
Mwingi,2016,JULY,NA
Kalundu,2016,JULY,30.00
Machakos  Town,2016,JULY,30.00
Tawa,2016,JULY,27.67
Tala,2016,JULY,26.00
Maua,2016,JULY,NA
Kianjai,2016,JULY,27.78
Gakoromere,2016,JULY,33.33
Chuka  Town,2016,JULY,34.90
Kathwana,2016,JULY,32.75
Wote,2016,JULY,28.17
Marsabit,2016,JULY,37.20
Kibuye,2016,JULY,35.10
Ahero,2016,JULY,35.15
Kiboswa,2016,JULY,33.56
Sondu,2016,JULY,33.67
Bondo,2016,JULY,37.46
Akala,2016,JULY,NA
Siaya,2016,JULY,34.17
Ngiya,2016,JULY,33.69
Unguja,2016,JULY,35.32
Kegonga,2016,JULY,36.96
Homabay,2016,JULY,NA
Oyugis,2016,JULY,NA
Kehacha,2016,JULY,25.00
Migori,2016,JULY,26.09
Turkana,2016,JULY,NA
Kabarnet,2016,JULY,NA
Kimulot,2016,JULY,32.50
Sotik,2016,JULY,32.40
Fort  Ternan,2016,JULY,NA
Bomet,2016,JULY,36.00
Muthurwa  Narok,2016,JULY,33.78
Nakuru  Town,2016,JULY,60.00
Mulot,2016,JULY,33.60
Kitale,2016,JULY,35.61
Kapenguria,2016,JULY,NA
Eldoret,2016,JULY,32.00
Burn  Forest,2016,JULY,35.00
Turbo,2016,JULY,35.00
Kipkaren,2016,JULY,35.00
Iten,2016,JULY,34.85
Kajiado,2016,JULY,44.00
Bungoma  Town,2016,JULY,36.42
Kimilili,2016,JULY,35.05
Kapsokwony,2016,JULY,NA
Bumala,2016,JULY,41.43
Busia  Town,2016,JULY,41.67
Butere,2016,JULY,33.85
Kakamega,2016,JULY,40.63
Mumias,2016,JULY,39.07
Mundeta,2016,JULY,34.28
Cheptula,2016,JULY,37.01
Mbale,2016,JULY,NA
Muthurwa,2016,JULY,42.86
Kawangware,2016,JULY,45.24
Burma,2016,JULY,45.00
Gikomba,2016,JULY,40.91
Kangemi,2016,JULY,42.86
Korokocho,2016,JULY,42.86
Toi,2016,JULY,42.86
Kiambu,2016,August,NA
Limuru,2016,August,NA
Thika,2016,August,40.00
Gatundu,2016,August,36.25
Kutus,2016,August,32.03
Sagana,2016,August,33.34
Kerugoya,2016,August,51.13
Muthithi,2016,August,31.82
Makuyu,2016,August,NA
Kiriaini,2016,August,NA
Ol  Kalou,2016,August,47.62
Ndaragwa,2016,August,NA
Nyeri,2016,August,40.00
Endarasha,2016,August,35.00
Karatina,2016,August,34.17
Gakindu,2016,August,38.49
Nanyuki,2016,August,33.36
Nyahururu,2016,August,32.20
Ukunda,2016,August,41.45
Kwale,2016,August,42.00
Wundanyi,2016,August,35.43
Voi,2016,August,33.71
Mwatate,2016,August,34.20
Mpeketoni,2016,August,30.00
Mkunguni,2016,August,50.00
Mokowe,2016,August,NA
Mwembe  Tayari,2016,August,40.00
Majengo,2016,August,40.00
Sega,2016,August,40.00
Kongowea,2016,August,39.25
Hola,2016,August,35.00
Garsen,2016,August,NA
Bura  Tana,2016,August,40.71
Runyenjes,2016,August,24.24
Embu  Town,2016,August,31.82
Siakago,2016,August,28.41
Mwingi,2016,August,NA
Kalundu,2016,August,35.00
Machakos  Town,2016,August,31.25
Tawa,2016,August,29.50
Tala,2016,August,30.50
Maua,2016,August,NA
Kianjai,2016,August,27.78
Gakoromere,2016,August,33.33
Chuka  Town,2016,August,31.74
Kathwana,2016,August,34.79
Wote,2016,August,28.63
Marsabit,2016,August,37.00
Kibuye,2016,August,29.95
Ahero,2016,August,33.51
Kiboswa,2016,August,33.17
Sondu,2016,August,34.78
Bondo,2016,August,NA
Akala,2016,August,34.66
Siaya,2016,August,33.15
Ngiya,2016,August,31.78
Unguja,2016,August,35.41
Kegonga,2016,August,30.43
Homabay,2016,August,NA
Oyugis,2016,August,NA
Kehacha,2016,August,26.09
Migori,2016,August,23.08
Turkana,2016,August,37.39
Kabarnet,2016,August,42.83
Kimulot,2016,August,36.00
Sotik,2016,August,32.80
Fort  Ternan,2016,August,NA
Bomet,2016,August,36.00
Muthurwa  Narok,2016,August,33.00
Nakuru  Town,2016,August,60.00
Mulot,2016,August,33.14
Kitale,2016,August,36.11
Kapenguria,2016,August,NA
Eldoret,2016,August,32.00
Burn  Forest,2016,August,35.71
Turbo,2016,August,37.14
Kipkaren,2016,August,37.86
Iten,2016,August,34.48
Kajiado,2016,August,42.50
Bungoma  Town,2016,August,30.27
Kimilili,2016,August,30.27
Kapsokwony,2016,August,NA
Bumala,2016,August,45.24
Busia  Town,2016,August,39.29
Butere,2016,August,21.29
Kakamega,2016,August,38.33
Mumias,2016,August,31.00
Mundeta,2016,August,32.14
Cheptula,2016,August,35.71
Mbale,2016,August,35.00
Muthurwa,2016,August,42.86
Kawangware,2016,August,43.18
Burma,2016,August,45.00
Gikomba,2016,August,40.00
Kangemi,2016,August,42.86
Korokocho,2016,August,40.91
Toi,2016,August,42.50
Kiambu,2016,Sep,40.00
Limuru,2016,Sep,40.00
Thika,2016,Sep,40.00
Gatundu,2016,Sep,35.00
Kutus,2016,Sep,32.00
Sagana,2016,Sep,29.05
Kerugoya,2016,Sep,30.43
Muthithi,2016,Sep,32.39
Makuyu,2016,Sep,NA
Kiriaini,2016,Sep,NA
Ol  Kalou,2016,Sep,50.00
Ndaragwa,2016,Sep,33.33
Nyeri,2016,Sep,40.00
Endarasha,2016,Sep,35.00
Karatina,2016,Sep,33.36
Gakindu,2016,Sep,35.00
Nanyuki,2016,Sep,38.63
Nyahururu,2016,Sep,31.82
Ukunda,2016,Sep,41.00
Kwale,2016,Sep,42.00
Wundanyi,2016,Sep,35.70
Voi,2016,Sep,37.50
Mwatate,2016,Sep,34.50
Mpeketoni,2016,Sep,31.25
Mkunguni,2016,Sep,50.00
Mokowe,2016,Sep,NA
Mwembe  Tayari,2016,Sep,41.67
Majengo,2016,Sep,40.00
Sega,2016,Sep,40.00
Kongowea,2016,Sep,38.50
Hola,2016,Sep,35.00
Garsen,2016,Sep,NA
Bura  Tana,2016,Sep,33.33
Runyenjes,2016,Sep,27.50
Embu  Town,2016,Sep,29.09
Siakago,2016,Sep,24.09
Mwingi,2016,Sep,30.00
Kalundu,2016,Sep,32.75
Machakos  Town,2016,Sep,35.00
Tawa,2016,Sep,30.00
Tala,2016,Sep,30.00
Maua,2016,Sep,NA
Kianjai,2016,Sep,27.78
Gakoromere,2016,Sep,33.33
Chuka  Town,2016,Sep,30.99
Kathwana,2016,Sep,29.57
Wote,2016,Sep,NA
Marsabit,2016,Sep,36.00
Kibuye,2016,Sep,34.06
Ahero,2016,Sep,34.64
Kiboswa,2016,Sep,38.69
Sondu,2016,Sep,34.42
Bondo,2016,Sep,NA
Akala,2016,Sep,36.36
Siaya,2016,Sep,39.66
Ngiya,2016,Sep,34.72
Unguja,2016,Sep,33.16
Kegonga,2016,Sep,31.52
Homabay,2016,Sep,32.00
Oyugis,2016,Sep,26.38
Kehacha,2016,Sep,34.78
Migori,2016,Sep,26.09
Turkana,2016,Sep,53.53
Kabarnet,2016,Sep,NA
Kimulot,2016,Sep,32.00
Sotik,2016,Sep,33.00
Fort  Ternan,2016,Sep,30.00
Bomet,2016,Sep,36.00
Muthurwa  Narok,2016,Sep,32.00
Nakuru  Town,2016,Sep,48.89
Mulot,2016,Sep,NA
Kitale,2016,Sep,35.42
Kapenguria,2016,Sep,NA
Eldoret,2016,Sep,32.00
Burn  Forest,2016,Sep,40.00
Turbo,2016,Sep,37.50
Kipkaren,2016,Sep,40.00
Iten,2016,Sep,32.67
Kajiado,2016,Sep,50.00
Bungoma  Town,2016,Sep,30.11
Kimilili,2016,Sep,NA
Kapsokwony,2016,Sep,35.16
Bumala,2016,Sep,40.48
Busia  Town,2016,Sep,36.91
Butere,2016,Sep,23.10
Kakamega,2016,Sep,32.50
Mumias,2016,Sep,24.00
Mundeta,2016,Sep,30.95
Cheptula,2016,Sep,34.52
Mbale,2016,Sep,35.00
Muthurwa,2016,Sep,45.45
Kawangware,2016,Sep,45.24
Burma,2016,Sep,45.00
Gikomba,2016,Sep,42.86
Kangemi,2016,Sep,47.62
Korokocho,2016,Sep,42.86
Toi,2016,Sep,42.86
Kiambu,2016,Oct,40.00
Limuru,2016,Oct,38.75
Thika,2016,Oct,40.00
Gatundu,2016,Oct,35.00
Kutus,2016,Oct,36.04
Sagana,2016,Oct,33.37
Kerugoya,2016,Oct,35.57
Muthithi,2016,Oct,34.09
Makuyu,2016,Oct,NA
Kiriaini,2016,Oct,37.50
Ol  Kalou,2016,Oct,50.00
Ndaragwa,2016,Oct,40.00
Nyeri,2016,Oct,36.32
Endarasha,2016,Oct,35.00
Karatina,2016,Oct,31.86
Gakindu,2016,Oct,38.75
Nanyuki,2016,Oct,44.44
Nyahururu,2016,Oct,34.85
Ukunda,2016,Oct,41.00
Kwale,2016,Oct,41.40
Wundanyi,2016,Oct,36.00
Voi,2016,Oct,37.00
Mwatate,2016,Oct,35.33
Mpeketoni,2016,Oct,33.33
Mkunguni,2016,Oct,50.00
Mokowe,2016,Oct,50.00
Mwembe  Tayari,2016,Oct,40.00
Majengo,2016,Oct,40.00
Sega,2016,Oct,40.00
Kongowea,2016,Oct,39.00
Hola,2016,Oct,40.00
Garsen,2016,Oct,40.00
Bura  Tana,2016,Oct,40.00
Runyenjes,2016,Oct,29.74
Embu  Town,2016,Oct,31.82
Siakago,2016,Oct,31.82
Mwingi,2016,Oct,33.25
Kalundu,2016,Oct,NA
Machakos  Town,2016,Oct,42.00
Tawa,2016,Oct,29.75
Tala,2016,Oct,31.00
Maua,2016,Oct,44.44
Kianjai,2016,Oct,34.57
Gakoromere,2016,Oct,35.32
Chuka  Town,2016,Oct,35.44
Kathwana,2016,Oct,33.11
Wote,2016,Oct,30.80
Marsabit,2016,Oct,39.33
Kibuye,2016,Oct,33.96
Ahero,2016,Oct,36.33
Kiboswa,2016,Oct,45.06
Sondu,2016,Oct,37.39
Bondo,2016,Oct,NA
Akala,2016,Oct,38.32
Siaya,2016,Oct,39.86
Ngiya,2016,Oct,36.77
Unguja,2016,Oct,36.65
Kegonga,2016,Oct,43.48
Homabay,2016,Oct,34.12
Oyugis,2016,Oct,32.35
Kehacha,2016,Oct,NA
Migori,2016,Oct,34.78
Turkana,2016,Oct,43.18
Kabarnet,2016,Oct,NA
Kimulot,2016,Oct,32.00
Sotik,2016,Oct,36.00
Fort  Ternan,2016,Oct,30.00
Bomet,2016,Oct,34.67
Muthurwa  Narok,2016,Oct,34.00
Nakuru  Town,2016,Oct,47.50
Mulot,2016,Oct,NA
Kitale,2016,Oct,32.08
Kapenguria,2016,Oct,NA
Eldoret,2016,Oct,32.00
Burn  Forest,2016,Oct,46.25
Turbo,2016,Oct,34.00
Kipkaren,2016,Oct,34.00
Iten,2016,Oct,34.12
Kajiado,2016,Oct,45.00
Bungoma  Town,2016,Oct,28.87
Kimilili,2016,Oct,21.81
Kapsokwony,2016,Oct,25.67
Bumala,2016,Oct,40.48
Busia  Town,2016,Oct,40.48
Butere,2016,Oct,28.25
Kakamega,2016,Oct,34.38
Mumias,2016,Oct,26.00
Mundeta,2016,Oct,34.85
Cheptula,2016,Oct,32.14
Mbale,2016,Oct,32.50
Muthurwa,2016,Oct,42.86
Kawangware,2016,Oct,45.34
Burma,2016,Oct,50.00
Gikomba,2016,Oct,43.18
Kangemi,2016,Oct,45.00
Korokocho,2016,Oct,45.00
Toi,2016,Oct,45.00
Kiambu,2016,Nov,40.00
Limuru,2016,Nov,40.00
Thika,2016,Nov,40.00
Gatundu,2016,Nov,NA
Kutus,2016,Nov,35.71
Sagana,2016,Nov,38.14
Kerugoya,2016,Nov,38.24
Muthithi,2016,Nov,34.09
Makuyu,2016,Nov,37.30
Kiriaini,2016,Nov,37.00
Ol  Kalou,2016,Nov,45.00
Ndaragwa,2016,Nov,40.50
Nyeri,2016,Nov,40.00
Endarasha,2016,Nov,35.00
Karatina,2016,Nov,30.00
Gakindu,2016,Nov,40.00
Nanyuki,2016,Nov,44.69
Nyahururu,2016,Nov,31.82
Ukunda,2016,Nov,40.00
Kwale,2016,Nov,41.78
Wundanyi,2016,Nov,37.00
Voi,2016,Nov,38.00
Mwatate,2016,Nov,35.00
Mpeketoni,2016,Nov,33.75
Mkunguni,2016,Nov,50.00
Mokowe,2016,Nov,50.00
Mwembe  Tayari,2016,Nov,40.00
Majengo,2016,Nov,40.00
Sega,2016,Nov,40.00
Kongowea,2016,Nov,40.00
Hola,2016,Nov,38.75
Garsen,2016,Nov,NA
Bura  Tana,2016,Nov,45.00
Runyenjes,2016,Nov,33.12
Embu  Town,2016,Nov,32.96
Siakago,2016,Nov,33.33
Mwingi,2016,Nov,35.00
Kalundu,2016,Nov,35.00
Machakos  Town,2016,Nov,35.00
Tawa,2016,Nov,32.50
Tala,2016,Nov,35.00
Maua,2016,Nov,45.23
Kianjai,2016,Nov,38.89
Gakoromere,2016,Nov,38.89
Chuka  Town,2016,Nov,34.86
Kathwana,2016,Nov,35.28
Wote,2016,Nov,33.00
Marsabit,2016,Nov,40.00
Kibuye,2016,Nov,34.58
Ahero,2016,Nov,37.17
Kiboswa,2016,Nov,35.57
Sondu,2016,Nov,38.59
Bondo,2016,Nov,NA
Akala,2016,Nov,37.08
Siaya,2016,Nov,37.64
Ngiya,2016,Nov,35.05
Unguja,2016,Nov,35.58
Kegonga,2016,Nov,43.48
Homabay,2016,Nov,36.12
Oyugis,2016,Nov,36.67
Kehacha,2016,Nov,39.13
Migori,2016,Nov,39.13
Turkana,2016,Nov,45.45
Kabarnet,2016,Nov,NA
Kimulot,2016,Nov,NA
Sotik,2016,Nov,NA
Fort  Ternan,2016,Nov,NA
Bomet,2016,Nov,NA
Muthurwa  Narok,2016,Nov,32.00
Nakuru  Town,2016,Nov,44.29
Mulot,2016,Nov,NA
Kitale,2016,Nov,31.25
Kapenguria,2016,Nov,NA
Eldoret,2016,Nov,32.00
Burn  Forest,2016,Nov,33.75
Turbo,2016,Nov,28.75
Kipkaren,2016,Nov,30.54
Iten,2016,Nov,NA
Kajiado,2016,Nov,50.00
Bungoma  Town,2016,Nov,32.43
