,Year,Month,p10,p30,p50,p70,mean,County,CountyID
7718,2011,4,3,8,13,22,17.65,TanaRiver,12
7719,2011,5,3,8,16,27,20.52,TanaRiver,12
7720,2011,6,3,8,16,28,21.55,TanaRiver,12
7721,2011,7,5,11,17,26,20.85,TanaRiver,12
7722,2011,8,8,16,22,29,23.82,TanaRiver,12
7723,2011,9,9,18,25,33,26.54,TanaRiver,12
7724,2011,10,10,18,25,33,26.69,TanaRiver,12
7725,2011,11,19,33,43,51,41.65,TanaRiver,12
7726,2011,12,39,54,64,73,62.07,TanaRiver,12
7727,2012,1,36,49,58,67,57.66,TanaRiver,12
7728,2012,2,20,31,40,51,42.49,TanaRiver,12
7729,2012,3,14,23,32,42,34.32,TanaRiver,12
7730,2012,4,11,19,25,33,27.16,TanaRiver,12
7731,2012,5,10,16,23,30,24.82,TanaRiver,12
7732,2012,6,7,13,20,29,24,TanaRiver,12
7733,2012,7,7,15,22,31,25.11,TanaRiver,12
7734,2012,8,13,24,32,42,34,TanaRiver,12
7735,2012,9,15,26,36,48,38.24,TanaRiver,12
7736,2012,10,12,21,30,40,32.16,TanaRiver,12
7737,2012,11,10,18,25,33,26.54,TanaRiver,12
7738,2012,12,13,23,32,41,33.34,TanaRiver,12
7739,2013,1,19,32,41,52,42.31,TanaRiver,12
7740,2013,2,20,32,41,51,42.68,TanaRiver,12
7741,2013,3,15,25,33,44,36.56,TanaRiver,12
7742,2013,4,24,36,44,54,45.02,TanaRiver,12
7743,2013,5,29,45,56,67,54.75,TanaRiver,12
7744,2013,6,26,41,54,66,53.66,TanaRiver,12
7745,2013,7,18,30,41,54,43.67,TanaRiver,12
7746,2013,8,15,27,38,52,41.04,TanaRiver,12
7747,2013,9,22,34,44,57,46.7,TanaRiver,12
7748,2013,10,24,34,43,53,44.52,TanaRiver,12
7749,2013,11,17,25,31,39,33.5,TanaRiver,12
7750,2013,12,12,21,28,37,30.12,TanaRiver,12
7751,2014,1,10,23,33,43,33.56,TanaRiver,12
7752,2014,2,10,21,30,41,32.72,TanaRiver,12
7753,2014,3,9,17,25,35,28.74,TanaRiver,12
7754,2014,4,16,28,38,49,39.74,TanaRiver,12
7755,2014,5,22,35,45,57,46.73,TanaRiver,12
7756,2014,6,21,32,43,56,45.37,TanaRiver,12
7757,2014,7,18,28,38,50,40.73,TanaRiver,12
7758,2014,8,15,25,34,45,36.53,TanaRiver,12
7759,2014,9,16,27,36,46,37.66,TanaRiver,12
7760,2014,10,14,23,33,44,35.71,TanaRiver,12
7761,2014,11,11,19,27,36,29.4,TanaRiver,12
7762,2014,12,21,33,41,51,42.18,TanaRiver,12
7763,2015,1,18,32,42,53,42.57,TanaRiver,12
7764,2015,2,13,24,34,43,34.85,TanaRiver,12
7765,2015,3,7,16,25,35,27.06,TanaRiver,12
7766,2015,4,16,25,34,44,35.49,TanaRiver,12
7767,2015,5,24,36,45,56,46.57,TanaRiver,12
7768,2015,6,27,39,50,62,51.57,TanaRiver,12
7769,2015,7,24,37,49,63,50.73,TanaRiver,12
7770,2015,8,17,30,41,54,43.1,TanaRiver,12
7771,2015,9,14,28,39,50,39.88,TanaRiver,12
7772,2015,10,11,24,34,46,35.71,TanaRiver,12
7773,2015,11,11,19,28,39,31.2,TanaRiver,12
7774,2015,12,21,30,39,49,40.72,TanaRiver,12
7775,2016,1,30,43,52,62,52.46,TanaRiver,12
7776,2016,2,25,38,49,61,49.99,TanaRiver,12
7777,2016,3,19,32,43,55,44.14,TanaRiver,12
7778,2016,4,12,23,33,44,34.52,TanaRiver,12
7779,2016,5,11,20,27,36,29.72,TanaRiver,12
7780,2016,6,9,18,26,36,28.83,TanaRiver,12
7781,2016,7,10,19,26,35,28.36,TanaRiver,12
7782,2016,8,15,26,34,44,35.72,TanaRiver,12
7783,2016,9,16,28,38,48,39.08,TanaRiver,12
7784,2016,10,12,22,30,40,32.31,TanaRiver,12
7785,2016,11,6,12,18,24,19.78,TanaRiver,12
7786,2016,12,7,13,18,24,19.83,TanaRiver,12
7787,2017,1,5,14,21,28,22.09,TanaRiver,12
7788,2017,2,3,12,18,25,19.67,TanaRiver,12
7789,2017,3,3,10,15,22,17.21,TanaRiver,12
7790,2017,4,2,9,14,20,15.83,TanaRiver,12
7791,2017,5,2,9,15,22,17.29,TanaRiver,12
7792,2017,6,2,10,17,26,19.62,TanaRiver,12
7793,2017,7,4,13,21,29,23.07,TanaRiver,12
7794,2017,8,5,16,24,32,24.91,TanaRiver,12
7795,2017,9,6,18,26,35,26.75,TanaRiver,12
7796,2017,10,6,16,24,33,26.05,TanaRiver,12
7797,2017,11,3,11,18,27,21.14,TanaRiver,12
7798,2017,12,1,10,18,27,20.02,TanaRiver,12
7799,2018,1,-7,3,10,20,12.97,TanaRiver,12
7800,2018,2,-11,-3,3,10,5.33,TanaRiver,12
7801,2001,12,-13,15,30,42,25.73,Tharaka-Nithi,65
7802,2002,1,10,37,52,63,47.12,Tharaka-Nithi,65
7803,2002,2,32,47,57,66,55.45,Tharaka-Nithi,65
7804,2002,3,29,43,52,61,51.68,Tharaka-Nithi,65
7805,2002,4,43,56,65,73,63.54,Tharaka-Nithi,65
7806,2002,5,48,62,72,81,70.05,Tharaka-Nithi,65
7807,2002,6,54,70,79,85,75.31,Tharaka-Nithi,65
7808,2002,7,61,71,79,85,76.98,Tharaka-Nithi,65
7809,2002,8,58,69,77,83,74.71,Tharaka-Nithi,65
7810,2002,9,52,67,77,85,74.11,Tharaka-Nithi,65
7811,2002,10,43,58,67,75,65.1,Tharaka-Nithi,65
7812,2002,11,37,48,56,63,55.45,Tharaka-Nithi,65
7813,2002,12,45,57,64,71,63.03,Tharaka-Nithi,65
7814,2003,1,47,63,72,78,68.85,Tharaka-Nithi,65
7815,2003,2,46,57,64,71,63.35,Tharaka-Nithi,65
7816,2003,3,32,41,48,56,49.63,Tharaka-Nithi,65
7817,2003,4,24,33,40,50,44.14,Tharaka-Nithi,65
7818,2003,5,28,39,47,55,46.64,Tharaka-Nithi,65
7819,2003,6,53,65,72,77,69.63,Tharaka-Nithi,65
7820,2003,7,58,69,77,83,74.65,Tharaka-Nithi,65
7821,2003,8,50,62,73,82,70.95,Tharaka-Nithi,65
7822,2003,9,48,59,69,79,68.45,Tharaka-Nithi,65
7823,2003,10,38,49,58,69,59.07,Tharaka-Nithi,65
7824,2003,11,41,51,58,66,58.31,Tharaka-Nithi,65
7825,2003,12,55,67,74,79,71.39,Tharaka-Nithi,65
7826,2004,1,62,75,82,88,79.59,Tharaka-Nithi,65
7827,2004,2,67,80,86,90,82.83,Tharaka-Nithi,65
7828,2004,3,62,72,77,81,75.21,Tharaka-Nithi,65
7829,2004,4,49,59,65,71,64.09,Tharaka-Nithi,65
7830,2004,5,41,55,65,72,62.07,Tharaka-Nithi,65
7831,2004,6,46,58,66,72,64.34,Tharaka-Nithi,65
7832,2004,7,40,51,59,67,59.39,Tharaka-Nithi,65
7833,2004,8,35,45,54,64,55.96,Tharaka-Nithi,65
7834,2004,9,34,45,53,63,55.46,Tharaka-Nithi,65
7835,2004,10,28,39,48,57,49.82,Tharaka-Nithi,65
7836,2004,11,28,39,47,55,47.01,Tharaka-Nithi,65
7837,2004,12,41,55,63,69,60.38,Tharaka-Nithi,65
7838,2005,1,59,68,75,79,72.61,Tharaka-Nithi,65
7839,2005,2,47,56,63,69,62.53,Tharaka-Nithi,65
7840,2005,3,30,40,48,57,48.7,Tharaka-Nithi,65
7841,2005,4,31,43,51,58,50.36,Tharaka-Nithi,65
7842,2005,5,39,51,59,66,57.74,Tharaka-Nithi,65
7843,2005,6,56,66,72,78,71.35,Tharaka-Nithi,65
7844,2005,7,61,71,77,83,75.53,Tharaka-Nithi,65
7845,2005,8,39,50,60,71,60.48,Tharaka-Nithi,65
7846,2005,9,36,47,56,64,56.21,Tharaka-Nithi,65
7847,2005,10,34,44,52,59,51.73,Tharaka-Nithi,65
7848,2005,11,27,37,44,51,44.7,Tharaka-Nithi,65
7849,2005,12,30,41,48,55,48.66,Tharaka-Nithi,65
7850,2006,1,29,43,53,61,52.26,Tharaka-Nithi,65
7851,2006,2,20,36,47,57,46.6,Tharaka-Nithi,65
7852,2006,3,22,33,42,50,42.16,Tharaka-Nithi,65
7853,2006,4,23,34,43,53,43.84,Tharaka-Nithi,65
7854,2006,5,42,50,56,63,56.6,Tharaka-Nithi,65
7855,2006,6,43,53,60,67,59.5,Tharaka-Nithi,65
7856,2006,7,26,39,50,59,48.76,Tharaka-Nithi,65
7857,2006,8,24,36,47,57,46.71,Tharaka-Nithi,65
7858,2006,9,24,34,43,53,44.37,Tharaka-Nithi,65
7859,2006,10,24,33,41,50,43,Tharaka-Nithi,65
7860,2006,11,27,36,43,51,44.27,Tharaka-Nithi,65
7861,2006,12,38,51,58,64,56.07,Tharaka-Nithi,65
7862,2007,1,54,70,78,84,74.69,Tharaka-Nithi,65
7863,2007,2,60,75,82,87,78.32,Tharaka-Nithi,65
7864,2007,3,57,67,73,79,72.29,Tharaka-Nithi,65
7865,2007,4,47,57,63,69,62.57,Tharaka-Nithi,65
7866,2007,5,51,61,67,73,66.18,Tharaka-Nithi,65
7867,2007,6,53,62,69,75,67.99,Tharaka-Nithi,65
7868,2007,7,37,47,57,66,56.64,Tharaka-Nithi,65
7869,2007,8,35,47,56,66,56.18,Tharaka-Nithi,65
7870,2007,9,41,53,62,71,61.64,Tharaka-Nithi,65
7871,2007,10,43,54,62,71,62.22,Tharaka-Nithi,65
7872,2007,11,44,57,65,73,64.17,Tharaka-Nithi,65
7873,2007,12,51,61,67,73,66.93,Tharaka-Nithi,65
7874,2008,1,55,63,69,76,69.61,Tharaka-Nithi,65
7875,2008,2,58,66,71,75,70.22,Tharaka-Nithi,65
7876,2008,3,46,58,63,68,62.12,Tharaka-Nithi,65
7877,2008,4,41,54,61,66,59.3,Tharaka-Nithi,65
7878,2008,5,50,61,67,73,66.12,Tharaka-Nithi,65
7879,2008,6,49,58,65,71,64.47,Tharaka-Nithi,65
7880,2008,7,41,50,57,64,57.57,Tharaka-Nithi,65
7881,2008,8,31,42,51,58,50.48,Tharaka-Nithi,65
7882,2008,9,32,43,52,61,52.34,Tharaka-Nithi,65
7883,2008,10,36,49,58,66,56.75,Tharaka-Nithi,65
7884,2008,11,48,60,68,75,66.22,Tharaka-Nithi,65
7885,2008,12,47,57,63,69,62.91,Tharaka-Nithi,65
7886,2009,1,26,33,39,47,44.43,Tharaka-Nithi,65
7887,2009,2,20,29,35,42,38.65,Tharaka-Nithi,65
7888,2009,3,17,31,39,48,40.67,Tharaka-Nithi,65
7889,2009,4,16,26,33,44,38.21,Tharaka-Nithi,65
7890,2009,5,20,29,36,48,41.06,Tharaka-Nithi,65
7891,2009,6,24,41,53,67,53.22,Tharaka-Nithi,65
7892,2009,7,18,32,46,69,49.49,Tharaka-Nithi,65
7893,2009,8,12,21,30,57,40.48,Tharaka-Nithi,65
7894,2009,9,11,18,26,39,33.16,Tharaka-Nithi,65
7895,2009,10,9,15,20,27,26.5,Tharaka-Nithi,65
7896,2009,11,25,33,38,43,39.24,Tharaka-Nithi,65
7897,2009,12,36,45,52,58,51.86,Tharaka-Nithi,65
7898,2010,1,39,51,60,68,59.04,Tharaka-Nithi,65
7899,2010,2,30,46,58,67,55.37,Tharaka-Nithi,65
7900,2010,3,35,48,59,70,58.05,Tharaka-Nithi,65
7901,2010,4,50,65,72,79,70.02,Tharaka-Nithi,65
7902,2010,5,62,73,79,84,77.1,Tharaka-Nithi,65
7903,2010,6,47,57,64,70,63.3,Tharaka-Nithi,65
7904,2010,7,31,41,50,59,50.25,Tharaka-Nithi,65
7905,2010,8,24,33,42,52,42.9,Tharaka-Nithi,65
7906,2010,9,24,33,40,48,41.09,Tharaka-Nithi,65
7907,2010,10,24,33,40,47,40.13,Tharaka-Nithi,65
7908,2010,11,29,38,44,50,44.15,Tharaka-Nithi,65
7909,2010,12,29,36,41,47,42.27,Tharaka-Nithi,65
7910,2011,1,18,24,30,42,36.1,Tharaka-Nithi,65
7911,2011,2,5,8,12,27,23.39,Tharaka-Nithi,65
7912,2011,3,3,7,14,28,23.07,Tharaka-Nithi,65
7913,2011,4,4,9,16,30,25.11,Tharaka-Nithi,65
7914,2011,5,4,9,17,34,27.54,Tharaka-Nithi,65
7915,2011,6,4,15,27,45,32.78,Tharaka-Nithi,65
7916,2011,7,4,14,31,51,35.07,Tharaka-Nithi,65
7917,2011,8,5,11,23,44,29.63,Tharaka-Nithi,65
7918,2011,9,3,8,16,29,21.44,Tharaka-Nithi,65
7919,2011,10,8,14,21,31,24.97,Tharaka-Nithi,65
7920,2011,11,30,38,45,52,45.7,Tharaka-Nithi,65
7921,2011,12,46,58,65,71,63.15,Tharaka-Nithi,65
7922,2012,1,47,56,62,68,61.55,Tharaka-Nithi,65
7923,2012,2,28,36,42,50,45.56,Tharaka-Nithi,65
7924,2012,3,14,22,28,35,32.45,Tharaka-Nithi,65
7925,2012,4,11,15,19,24,24.61,Tharaka-Nithi,65
7926,2012,5,20,28,34,41,36.64,Tharaka-Nithi,65
7927,2012,6,27,38,46,54,46.39,Tharaka-Nithi,65
7928,2012,7,20,28,35,41,35.45,Tharaka-Nithi,65
7929,2012,8,14,23,31,40,32.21,Tharaka-Nithi,65
7930,2012,9,16,26,35,46,36.91,Tharaka-Nithi,65
7931,2012,10,17,25,33,45,37.98,Tharaka-Nithi,65
7932,2012,11,26,36,43,51,44.43,Tharaka-Nithi,65
7933,2012,12,37,49,58,65,56.06,Tharaka-Nithi,65
7934,2013,1,43,58,67,75,64.94,Tharaka-Nithi,65
7935,2013,2,35,53,64,72,60.8,Tharaka-Nithi,65
7936,2013,3,18,35,48,59,46.63,Tharaka-Nithi,65
7937,2013,4,29,39,46,54,46.69,Tharaka-Nithi,65
7938,2013,5,42,53,60,65,58.16,Tharaka-Nithi,65
7939,2013,6,44,51,56,62,56.59,Tharaka-Nithi,65
7940,2013,7,25,33,40,47,41.35,Tharaka-Nithi,65
7941,2013,8,23,34,41,49,41.41,Tharaka-Nithi,65
7942,2013,9,30,40,48,55,48.1,Tharaka-Nithi,65
7943,2013,10,28,37,45,53,46.22,Tharaka-Nithi,65
7944,2013,11,16,23,28,35,32.49,Tharaka-Nithi,65
7945,2013,12,21,27,33,39,35.53,Tharaka-Nithi,65
7946,2014,1,30,39,48,56,47.73,Tharaka-Nithi,65
7947,2014,2,25,33,41,51,42.84,Tharaka-Nithi,65
7948,2014,3,13,21,32,45,34.41,Tharaka-Nithi,65
7949,2014,4,18,27,38,51,41,Tharaka-Nithi,65
7950,2014,5,18,29,40,55,44.46,Tharaka-Nithi,65
7951,2014,6,12,21,29,42,35.32,Tharaka-Nithi,65
7952,2014,7,6,12,20,33,28.24,Tharaka-Nithi,65
7953,2014,8,5,11,18,31,25.34,Tharaka-Nithi,65
7954,2014,9,8,16,26,39,31.37,Tharaka-Nithi,65
7955,2014,10,8,16,26,45,33.19,Tharaka-Nithi,65
7956,2014,11,9,16,26,44,32.75,Tharaka-Nithi,65
7957,2014,12,18,28,39,52,41.08,Tharaka-Nithi,65
7958,2015,1,21,31,42,54.3,44.21,Tharaka-Nithi,65
7959,2015,2,14,21,27,36,32.31,Tharaka-Nithi,65
7960,2015,3,4,6,10,16,19.28,Tharaka-Nithi,65
7961,2015,4,13,17,21,26,26.48,Tharaka-Nithi,65
7962,2015,5,34,44,51,57,50.82,Tharaka-Nithi,65
7963,2015,6,36,51,62,71,60,Tharaka-Nithi,65
7964,2015,7,29,43,54,67,54.86,Tharaka-Nithi,65
7965,2015,8,19,34,46,64,49.27,Tharaka-Nithi,65
7966,2015,9,14,27,39,57,44.06,Tharaka-Nithi,65
7967,2015,10,13,22,30,46,38.22,Tharaka-Nithi,65
7968,2015,11,18,28,36,48,39.29,Tharaka-Nithi,65
7969,2015,12,25,38,48,58,48.03,Tharaka-Nithi,65
7970,2016,1,41,55,64,73,62.98,Tharaka-Nithi,65
7971,2016,2,42,56,66,74,63.92,Tharaka-Nithi,65
7972,2016,3,34,50,61,72,59.82,Tharaka-Nithi,65
7973,2016,4,23,36,49,65,50.91,Tharaka-Nithi,65
7974,2016,5,28,37,44,52,45.39,Tharaka-Nithi,65
7975,2016,6,34,44,51,58,50.94,Tharaka-Nithi,65
7976,2016,7,33,44,51,59,50.94,Tharaka-Nithi,65
7977,2016,8,35,46,55,65,55.82,Tharaka-Nithi,65
7978,2016,9,32,46,57,67,56.03,Tharaka-Nithi,65
7979,2016,10,25,37,49,61,49.29,Tharaka-Nithi,65
7980,2016,11,15,23,32,43,36.56,Tharaka-Nithi,65
7981,2016,12,15,23,32,42,35.44,Tharaka-Nithi,65
7982,2017,1,25,36,45,55,46.64,Tharaka-Nithi,65
7983,2017,2,21,30,37,47,41.15,Tharaka-Nithi,65
7984,2017,3,12,19,25,36,31.54,Tharaka-Nithi,65
7985,2017,4,8,14,21,35,29.51,Tharaka-Nithi,65
7986,2017,5,21,30,38,51,43.03,Tharaka-Nithi,65
7987,2017,6,29,42,53,64,53.21,Tharaka-Nithi,65
7988,2017,7,22,34,46,64,49.38,Tharaka-Nithi,65
7989,2017,8,16,26,37,51,39.91,Tharaka-Nithi,65
7990,2017,9,9,19,28,42,31.67,Tharaka-Nithi,65
7991,2017,10,8,17,25,38,31.09,Tharaka-Nithi,65
7992,2017,11,13,25,36,49,39.58,Tharaka-Nithi,65
7993,2017,12,14,30,45,56,43.48,Tharaka-Nithi,65
7994,2018,1,7,20,33,46,35.27,Tharaka-Nithi,65
7995,2018,2,-1,7,14,24,21.06,Tharaka-Nithi,65
7996,2001,12,39,54,63,71,61.68,TransNzoia,46
7997,2002,1,43,53,60,66,59.32,TransNzoia,46
7998,2002,2,31,41,48,54,48.15,TransNzoia,46
7999,2002,3,27,38,46,54,46.65,TransNzoia,46
8000,2002,4,27,40,50,60,50.29,TransNzoia,46
8001,2002,5,33,47,56,66,56.39,TransNzoia,46
8002,2002,6,23,35,45,57,47.73,TransNzoia,46
8003,2002,7,14,26,39,54,43.23,TransNzoia,46
8004,2002,8,8,26,42,57,41.69,TransNzoia,46
8005,2002,9,17,37,51,64,49.23,TransNzoia,46
8006,2002,10,22,40,54,65,51.73,TransNzoia,46
8007,2002,11,25,41,52,62,51.02,TransNzoia,46
8008,2002,12,23,39,48,57,47.61,TransNzoia,46
8009,2003,1,35,49,57,65,56.47,TransNzoia,46
8010,2003,2,39,50,57,64,57.1,TransNzoia,46
8011,2003,3,22,30,37,44,39.39,TransNzoia,46
8012,2003,4,8,13,17,25,23.36,TransNzoia,46
8013,2003,5,7,12,16,24,21.3,TransNzoia,46
8014,2003,6,21,31,39,48,40.39,TransNzoia,46
8015,2003,7,35,48,56,65,55.87,TransNzoia,46
8016,2003,8,40,62,72,80,68.14,TransNzoia,46
8017,2003,9,37,61,72,81,67.69,TransNzoia,46
8018,2003,10,37,50,59,67,57.89,TransNzoia,46
8019,2003,11,25,37,47,58,47.72,TransNzoia,46
8020,2003,12,15,26,36,47,37.91,TransNzoia,46
8021,2004,1,14,24,32,43,34.6,TransNzoia,46
8022,2004,2,15,25,33,43,35.04,TransNzoia,46
8023,2004,3,12,20,27,37,30.88,TransNzoia,46
8024,2004,4,12,19,26,35,29.18,TransNzoia,46
8025,2004,5,21,31,39,47,40.07,TransNzoia,46
8026,2004,6,26,36,44,52,44.57,TransNzoia,46
8027,2004,7,30,44,54,63,53.33,TransNzoia,46
8028,2004,8,31,47,58,67,55.81,TransNzoia,46
8029,2004,9,38,52,62,70,60.25,TransNzoia,46
8030,2004,10,38,52,61,69,59.58,TransNzoia,46
8031,2004,11,37,48,56,64,55.71,TransNzoia,46
8032,2004,12,45,55,61,68,61.15,TransNzoia,46
8033,2005,1,45,56,62,69,62.11,TransNzoia,46
8034,2005,2,33,45,53,60,51.99,TransNzoia,46
8035,2005,3,20,28,35,42,36.1,TransNzoia,46
8036,2005,4,19,27,35,43,36.38,TransNzoia,46
8037,2005,5,32,42,50,57,49.65,TransNzoia,46
8038,2005,6,45,58,66,72,63.88,TransNzoia,46
8039,2005,7,48,62,69,76,67.56,TransNzoia,46
8040,2005,8,47,60,68,75,66.45,TransNzoia,46
8041,2005,9,41,54,62,70,61.22,TransNzoia,46
8042,2005,10,26,39,50,60,49.39,TransNzoia,46
8043,2005,11,28,41,51,60,50.74,TransNzoia,46
8044,2005,12,19,32,42,52,42.97,TransNzoia,46
8045,2006,1,10,17,24,32,28.22,TransNzoia,46
8046,2006,2,4,7,11,17,16.98,TransNzoia,46
8047,2006,3,7,11,16,22,20.35,TransNzoia,46
8048,2006,4,21,30,38,47,39.32,TransNzoia,46
8049,2006,5,43,56,64,72,62.85,TransNzoia,46
8050,2006,6,47,62,70,78,67.89,TransNzoia,46
8051,2006,7,38,54,63,72,61.31,TransNzoia,46
8052,2006,8,33,48,58,67,56.86,TransNzoia,46
8053,2006,9,30,45,55,64,54.14,TransNzoia,46
8054,2006,10,28,41,50,59,49.55,TransNzoia,46
8055,2006,11,27,39,48,57,48.08,TransNzoia,46
8056,2006,12,31,45,55,64,54.06,TransNzoia,46
8057,2007,1,54,67,75,81,72.62,TransNzoia,46
8058,2007,2,70,82,87,91,84.47,TransNzoia,46
8059,2007,3,73,84,89,92,86.37,TransNzoia,46
8060,2007,4,53,64,71,77,69.92,TransNzoia,46
8061,2007,5,36,47,55,64,56.59,TransNzoia,46
8062,2007,6,30,40,47,54,47.68,TransNzoia,46
8063,2007,7,26,39,52,63,50.96,TransNzoia,46
8064,2007,8,26,46,60,71,56.92,TransNzoia,46
8065,2007,9,28,48,60,71,57.5,TransNzoia,46
8066,2007,10,41,58,67,75,64.26,TransNzoia,46
8067,2007,11,43,56,64,73,63.66,TransNzoia,46
8068,2007,12,23,37,47,59,48.61,TransNzoia,46
8069,2008,1,11,20,28,39,32.26,TransNzoia,46
8070,2008,2,9,16,22,30,25.66,TransNzoia,46
8071,2008,3,7,13,19,27,22.54,TransNzoia,46
8072,2008,4,19,26,32,40,34.84,TransNzoia,46
8073,2008,5,27,37,45,55,47.61,TransNzoia,46
8074,2008,6,30,43,53,62,52.75,TransNzoia,46
8075,2008,7,30,46,55,64,53.88,TransNzoia,46
8076,2008,8,34,49,58,66,56.56,TransNzoia,46
8077,2008,9,43,56,64,71,62.71,TransNzoia,46
8078,2008,10,50,62,69,76,68.12,TransNzoia,46
8079,2008,11,54,66,73,80,71.56,TransNzoia,46
8080,2008,12,51,62,68,74,67.4,TransNzoia,46
8081,2009,1,33,43,49,55,49.3,TransNzoia,46
8082,2009,2,22,31,38,44,38.83,TransNzoia,46
8083,2009,3,13,21,27,35,29.54,TransNzoia,46
8084,2009,4,12,19,24,31,27.61,TransNzoia,46
8085,2009,5,13,21,28,36,31.15,TransNzoia,46
8086,2009,6,27,41,51,61,51.32,TransNzoia,46
8087,2009,7,27,42,52,63,52.51,TransNzoia,46
8088,2009,8,20,35,47,59,47.99,TransNzoia,46
8089,2009,9,16,30,41,54,43.26,TransNzoia,46
8090,2009,10,19,31,42,54,43.23,TransNzoia,46
8091,2009,11,20,34,45,56,45.43,TransNzoia,46
8092,2009,12,19,32,43,55,43.87,TransNzoia,46
8093,2010,1,21,36,46,57,46.23,TransNzoia,46
8094,2010,2,29,47,57,65,54.29,TransNzoia,46
8095,2010,3,41,60,72,80,67.87,TransNzoia,46
8096,2010,4,55,71,79,85,75.75,TransNzoia,46
8097,2010,5,67,78,84,88,81.23,TransNzoia,46
8098,2010,6,60,71,78,83,76.05,TransNzoia,46
8099,2010,7,51,62,69,76,68.26,TransNzoia,46
8100,2010,8,33,47,56,66,55.65,TransNzoia,46
8101,2010,9,23,35,44,54,44.35,TransNzoia,46
8102,2010,10,25,36,45,54,45.45,TransNzoia,46
8103,2010,11,41,52,59,66,58.58,TransNzoia,46
8104,2010,12,44,55,61,67,60.54,TransNzoia,46
8105,2011,1,29,40,47,54,47.34,TransNzoia,46
8106,2011,2,19,28,35,42,36.4,TransNzoia,46
8107,2011,3,13,20,26,33,29.29,TransNzoia,46
8108,2011,4,25,33,39,45,41.13,TransNzoia,46
8109,2011,5,31,42,51,59,50.88,TransNzoia,46
8110,2011,6,35,49,58,67,57.21,TransNzoia,46
8111,2011,7,44,57,65,71,63.37,TransNzoia,46
8112,2011,8,45,57,65,72,63.89,TransNzoia,46
8113,2011,9,36,51,60,69,59.39,TransNzoia,46
8114,2011,10,40,53,61,69,60.06,TransNzoia,46
8115,2011,11,50,63,70,77,68.48,TransNzoia,46
8116,2011,12,57,71,78,83,74.95,TransNzoia,46
8117,2012,1,56,65,70,75,69.28,TransNzoia,46
8118,2012,2,37,44,49,54,49.14,TransNzoia,46
8119,2012,3,19,25,30,35,31.45,TransNzoia,46
8120,2012,4,11,17,22,28,23.91,TransNzoia,46
8121,2012,5,16,24,31,38,31.99,TransNzoia,46
8122,2012,6,23,33,39,46,40.18,TransNzoia,46
8123,2012,7,34,46,54,61,53.22,TransNzoia,46
8124,2012,8,31,50,61,70,58.42,TransNzoia,46
8125,2012,9,34,54,67,76,63.31,TransNzoia,46
8126,2012,10,50,64,72,80,70.26,TransNzoia,46
8127,2012,11,51,65,73,80,70.8,TransNzoia,46
8128,2012,12,55,65,72,77,70.55,TransNzoia,46
8129,2013,1,60,71,77,83,75.68,TransNzoia,46
8130,2013,2,57,69,76,82,74.48,TransNzoia,46
8131,2013,3,44,56,63,71,62.72,TransNzoia,46
8132,2013,4,36,46,54,61,54.18,TransNzoia,46
8133,2013,5,43,53,60,67,59.75,TransNzoia,46
8134,2013,6,39,49,56,63,55.8,TransNzoia,46
8135,2013,7,29,44,54,63,52.86,TransNzoia,46
8136,2013,8,29,44,55,66,54.12,TransNzoia,46
8137,2013,9,39,54,64,72,61.7,TransNzoia,46
8138,2013,10,49,61,69,75,67.2,TransNzoia,46
8139,2013,11,50,66,73,80,70.87,TransNzoia,46
8140,2013,12,49,63,70,76,68.17,TransNzoia,46
8141,2014,1,55,67,74,79,71.67,TransNzoia,46
8142,2014,2,46,57,63,68,61.49,TransNzoia,46
8143,2014,3,32,43,51,59,51.56,TransNzoia,46
8144,2014,4,34,45,53,62,53.72,TransNzoia,46
8145,2014,5,33,45,55,65,55.5,TransNzoia,46
8146,2014,6,40,56,65,73,62.93,TransNzoia,46
8147,2014,7,48,61,69,75,66.74,TransNzoia,46
8148,2014,8,39,53,62,70,60.42,TransNzoia,46
8149,2014,9,29,42,52,62,51.7,TransNzoia,46
8150,2014,10,39,50,59,67,58.22,TransNzoia,46
8151,2014,11,45,58,66,73,64.44,TransNzoia,46
8152,2014,12,53,66,73,79,71.36,TransNzoia,46
8153,2015,1,49,59,65,70,63.69,TransNzoia,46
8154,2015,2,32,41,46,52,46.85,TransNzoia,46
8155,2015,3,11,18,24,30,26.24,TransNzoia,46
8156,2015,4,9,15,20,26,21.99,TransNzoia,46
8157,2015,5,18,25,32,38,32.48,TransNzoia,46
8158,2015,6,38,52,60,67,58.17,TransNzoia,46
8159,2015,7,54,67,75,80,72.22,TransNzoia,46
8160,2015,8,56,70,77,83,74.58,TransNzoia,46
8161,2015,9,41,54,63,73,63.26,TransNzoia,46
8162,2015,10,22,33,45,58,47.08,TransNzoia,46
8163,2015,11,16,28,38,50,39.91,TransNzoia,46
8164,2015,12,34,50,59,67,57.44,TransNzoia,46
8165,2016,1,52,69,78,84,73.85,TransNzoia,46
8166,2016,2,50,66,75,83,72.33,TransNzoia,46
8167,2016,3,34,50,60,69,58.71,TransNzoia,46
8168,2016,4,26,40,50,60,49.99,TransNzoia,46
8169,2016,5,42,53,60,67,59.72,TransNzoia,46
8170,2016,6,47,59,66,72,64.84,TransNzoia,46
8171,2016,7,38,52,60,68,58.87,TransNzoia,46
