"","Admin1","county","Source","SourceDoc","Admin0","Admin2","Year","Crop","Season","Area","Yield","MT","ID","west1"
"501","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","1999","Maize","",160500,0.26,42336,15,0
"502","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","2000","Maize","",143100,0.45,64800,15,0
"503","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","2001","Maize","",163880,0.48,78033.6,15,0
"504","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2002","Maize","",149700,0.77,115632.04,15,0
"627","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2003","Maize","",145000,0.41,59850,15,0
"628","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2004","Maize","",160500,0.26,42340.23,15,0
"710","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2005","Maize","",108300,0.25,27002.7,15,0
"711","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2006","Maize","",186190,0.63,118152.12,15,0
"712","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2007","Maize","",186190,0.71,131267,15,0
"713","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2008","Maize","",157236,0.48,75722.41,15,0
"714","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2009","Maize","",114202,0.95,108582.07,15,0
"702","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2010","Maize","",120139,0.8,96208.2,15,0
"703","Eastern","Machakos","MoALF","Spreadsheet","","Machakos","2011","Maize","",171060,0.64,109000.98,15,0
"704","Eastern","Machakos","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Machakos","2012","Maize","",149338,0.66,98115.07,15,0
"705","Eastern","Machakos","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Machakos","2013","Maize","",133408,0.75,99655.78,15,0
"706","Eastern","Machakos","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Machakos","2014","Maize","",139090,0.49,67597.74,15,0
"707","Eastern","Makueni","MOA","AgroMOA","","Makueni","1992","Maize","",89446,0.67,59990.04,16,0
"708","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","1993","Maize","",72905,1.1,80196,16,0
"709","Eastern","Makueni","MOA","AgroMOA","","Makueni","1994","Maize","",102000,1.01,103140,16,0
"715","Eastern","Makueni","MOA","AgroMOA","","Makueni","1995","Maize","",102700,0.35,36396,16,0
"684","Eastern","Makueni","MOALP","AgroMOALP","","Makueni","1997","Maize","",68100,0.61,41359.5,16,0
"685","Eastern","Makueni","MOALP","AgroMOALP","","Makueni","1998","Maize","",71520,0.26,18270,16,0
"686","Eastern","Makueni","MOALP","AgroMOALP","","Makueni","1999","Maize","",1e+05,0.4,39600,16,0
"687","Eastern","Makueni","MOALP","AgroMOALP","","Makueni","2000","Maize","",85000,0.64,54450,16,0
"688","Eastern","Makueni","MOALP","AgroMOALP","","Makueni","2001","Maize","",93800,0.55,51300,16,0
"689","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2002","Maize","",91500,0.52,47655,16,0
"690","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2003","Maize","",88000,0.28,24462,16,0
"691","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2004","Maize","",1e+05,0.4,39603.96,16,0
"692","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2005","Maize","",87000,0.13,11251.13,16,0
"693","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2006","Maize","",85487,0.31,26552.03,16,0
"694","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2007","Maize","",85487,0.62,52618.5,16,0
"695","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2008","Maize","",89194.8,0.41,36569.87,16,0
"696","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2009","Maize","",81354,0.8,65081.89,16,0
"697","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2010","Maize","",86360,0.55,47538.9,16,0
"698","Eastern","Makueni","MoALF","Spreadsheet","","Makueni","2011","Maize","",113395,0.46,52030.8,16,0
"699","Eastern","Makueni","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Makueni","2012","Maize","",102825,0.71,73108.58,16,0
"700","Eastern","Makueni","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Makueni","2013","Maize","",183338,0.46,84152.14,16,0
"701","Eastern","Makueni","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Makueni","2014","Maize","",181089,0.44,79860.25,16,0
"719","Nairobi","Nairobi","MoALF","Spreadsheet","","","1987","Maize","",1200,1.62,1944.19,18,1
"716","Nairobi","Nairobi","MoALF","Spreadsheet","","","1988","Maize","",2369.5,1.35,3198.83,18,1
"717","Nairobi","Nairobi","MoALF","Spreadsheet","","","1989","Maize","",1050,1.44,1510,18,1
"718","Nairobi","Nairobi","MoALF","Spreadsheet","","","1990","Maize","",1600,1.36,2176,18,1
"723","Nairobi","Nairobi","MoALF","Spreadsheet","","","1991","Maize","",1560,1.2,1872,18,1
"720","Nairobi","Nairobi","MoALF","Spreadsheet","","","1992","Maize","",2860,1.5,4290,18,1
"721","Nairobi","Nairobi","MOALP","AgroMOALP","","","1998","Maize","",2585,1.57,4068.9,18,1
"722","Nairobi","Nairobi","MOALP","AgroMOALP","","","1999","Maize","",3430,1.98,6785.1,18,1
"724","Nairobi","Nairobi","MOALP","AgroMOALP","","","2000","Maize","",2500,0.38,945,18,1
"725","Nairobi","Nairobi","MOALP","AgroMOALP","","","2001","Maize","",2660,0.9,2394,18,1
"726","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2007","","","2006","Maize","",2137,0.82,1757.7,18,1
"727","Nairobi","Nairobi","MoALF","Spreadsheet","","","2007","Maize","",1365,1.53,2093.9,18,1
"728","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2009","","","2008","Maize","",1682,0.78,1309.77,18,1
"729","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2010","","","2009","Maize","",1053,0.55,577.8,18,1
"730","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2011","","","2010","Maize","",723,1.71,1237,18,1
"731","Nairobi","Nairobi","MoALF","Spreadsheet","","","2011","Maize","",858.5,0.79,676.89,18,1
"732","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","","2012","Maize","",1018,1.35,1374.3,18,1
"733","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","","2013","Maize","",1017,1.31,1336.34,18,1
"734","Nairobi","Nairobi","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","","2014","Maize","",913,1.35,1232.55,18,1
"801","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1982","Maize","",62.42,0.9,56.18,19,0
"802","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1983","Maize","",97.5,0.9,87.75,19,0
"803","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1984","Maize","",200,1.8,360,19,0
"804","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1985","Maize","",225.5,1.08,243.6,19,0
"805","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1986","Maize","",371.4,0.9,334.65,19,0
"737","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1987","Maize","",93,0.3,27.45,19,0
"738","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1988","Maize","",300,0.8,240.05,19,0
"739","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","1989","Maize","",65,0.69,45,19,0
"740","North Eastern","Garissa","MOA","AgroMOA","","Garissa","1991","Maize","",210,1.07,224.82,19,0
"741","North Eastern","Garissa","MOA","AgroMOA","","Garissa","1992","Maize","",180,1.8,324.72,19,0
"742","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1994","Maize","",100,2,200,19,0
"743","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1995","Maize","",120,1.63,195,19,0
"744","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1996","Maize","",100,1,100,19,0
"745","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1997","Maize","",390,1.74,676.98,19,0
"746","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1998","Maize","",660,1.61,1060,19,0
"747","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","1999","Maize","",380,1.21,460,19,0
"735","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","2000","Maize","",380,0.6,229.86,19,0
"736","North Eastern","Garissa","MOALP","AgroMOALP","","Garissa","2001","Maize","",180,0.51,92.52,19,0
"750","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2002","Maize","",180,0.58,105,19,0
"751","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2003","Maize","",788,0.89,704,19,0
"752","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2004","Maize","",280,0.74,208,19,0
"753","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2005","Maize","",525,0.72,376.24,19,0
"754","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2006","Maize","",670,0.27,180.92,19,0
"755","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2007","Maize","",990,0.43,422.16,19,0
"756","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2008","Maize","",1050.6,0.36,378.26,19,0
"757","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2009","Maize","",375,0.24,90.72,19,0
"758","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2010","Maize","",612,0.21,131.4,19,0
"759","North Eastern","Garissa","MoALF","Spreadsheet","","Garissa","2011","Maize","",518,0.41,212.85,19,0
"760","North Eastern","Garissa","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Garissa","2012","Maize","",433,0.96,416.98,19,0
"748","North Eastern","Garissa","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Garissa","2013","Maize","",205,0.98,201.11,19,0
