"","ID1","Year","code","ADM2_NAME","ASAL","MaxTemp_OctMar","AvgTemp_OctMar","CumDD_OctMar","HeatWDays_OctMar","SDtemp_OctMar","MaxTemp_MarSep","AvgTemp_MarSep","CumDD_MarSep","HeatWDays_MarSep","SDtemp_MarSep","PrecCoefVar_OND","DrSpell10_OND","DrSpell20_OND","DrySpell_OND","MaxRain_OND","SeasRain_OND","PrecStDev_OND","Prec2Months_OND","PrecCoefVar_MAM","DrSpell10_MAM","DrSpell20_MAM","DrySpell_MAM","MaxRain_MAM","SeasRain_MAM","PrecStDev_MAM","Prec2Months_MAM","Admin1","county","Admin2","Area","Yield","MT","west1","AprilP","AugustP","DecemberP","FebruaryP","JanuaryP","JulyP","JuneP","MarchP","MayP","NovemberP","OctoberP","SeptemberP","AprilT","AugustT","DecemberT","FebruaryT","JanuaryT","JulyT","JuneT","MarchT","MayT","NovemberT","OctoberT","SeptemberT","MeanPrec","MeanTemp","MaxTemp_OctMar_L1","AvgTemp_OctMar_L1","CumDD_OctMar_L1","HeatWDays_OctMar_L1","SDtemp_OctMar_L1","MaxTemp_MarSep_L1","AvgTemp_MarSep_L1","CumDD_MarSep_L1","HeatWDays_MarSep_L1","SDtemp_MarSep_L1","PrecCoefVar_OND_L1","DrSpell10_OND_L1","DrSpell20_OND_L1","DrySpell_OND_L1","MaxRain_OND_L1","SeasRain_OND_L1","PrecStDev_OND_L1","Prec2Months_OND_L1","PrecCoefVar_MAM_L1","DrSpell10_MAM_L1","DrSpell20_MAM_L1","DrySpell_MAM_L1","MaxRain_MAM_L1","SeasRain_MAM_L1","PrecStDev_MAM_L1","Prec2Months_MAM_L1","Area_L1","Yield_L1","MT_L1","AprilP_L1","AugustP_L1","DecemberP_L1","FebruaryP_L1","JanuaryP_L1","JulyP_L1","JuneP_L1","MarchP_L1","MayP_L1","NovemberP_L1","OctoberP_L1","SeptemberP_L1","AprilT_L1","AugustT_L1","DecemberT_L1","FebruaryT_L1","JanuaryT_L1","JulyT_L1","JuneT_L1","MarchT_L1","MayT_L1","NovemberT_L1","OctoberT_L1","SeptemberT_L1","MeanPrec_L1","MeanTemp_L1","MaxTemp_OctMar_Lead1","AvgTemp_OctMar_Lead1","CumDD_OctMar_Lead1","HeatWDays_OctMar_Lead1","SDtemp_OctMar_Lead1"
"16-2009","16","2009",51351,"Makueni",1,2.17964438207585,1.56918813821569,-1.52682631883034,3.24935201262622,1.38663321809591,-0.397220385117089,-0.199325015855161,0.276800140705025,0.577510688024069,0.234098876895531,-0.631450455662819,0.335174023281206,0.13895055712502,0.177566199712804,-0.987948123404337,-0.608431018155245,-0.801050572503705,-0.267034973325845,-1.33699347443297,-0.789736089321318,-0.620158844256347,-0.69086782268248,-0.665608847596953,0.085007170698154,-0.530311434576108,-0.354001903856341,"Eastern","Makueni","Makueni",1.34386803929426,-0.81929543991393,0.106330042749889,0,-0.374632646531912,2.48047041163613,-0.783108779043144,-0.426354755438533,-0.701021436825974,3.05826510059917,1.94384678270446,-0.353170311137185,0.630214580885297,-0.686004011620485,0.261746567005812,1.98508771996955,0.0359847526646258,-0.473976797416694,-0.199308765467834,0.165305380672823,0.021458125159896,-0.212282736650016,-0.125396368225922,0.062063955320629,-0.000823950399779436,-0.455553291071779,-0.715647767908767,-0.881665552237117,0.818875147878946,-0.223537592576613,-1.40870696018727,-2.13222691817697,-2.1010677392051,-0.473105123319555,-0.0852217397149342,1.06080802544307,0.954240059015145,1.40884633124656,1.21500761927617,-0.84714212314483,0.294535923707042,0.750746353605554,0.354782386974037,0.0959995530068693,-0.0483014068581058,0.204457197942786,-0.146684431361587,0.347154035123769,-0.39882250637132,0.392234420529975,0.485461094816376,-0.0560171395235261,-0.635035817859438,-0.226733096427295,-0.499618373446101,-0.37634236718703,1.56986201601379,-1.25513819825712,-0.313690056149294,0.211755941723617,0.521973844366344,-0.874818407327889,-0.900186484684793,-0.830497340543805,0.52990506935992,0.175087376585371,-0.666731623396287,-0.208586934496976,0.201922013249147,1.32716730030029,0.219012398258901,0.836600742297496,1.03790468290691,0.697070503116594,0.907063201081027,1.01140685462391,0.915162337691716,0.836969518678818,1.04164768005197,0.76079033982384,0.636294852030653,0.952509415554121,1.16012370360502,-0.050540359107818,0.976150315056934,1.21199907629703,0.0450760561716509,0.143128348998427,1.87976872675938,2.6131790162716
"16-2010","16","2010",51351,"Makueni",1,1.21199907629703,0.0450760561716509,0.143128348998427,1.87976872675938,2.6131790162716,1.59423305369679,1.31678908254581,-1.14363271357067,1.00250864219214,1.31533987693589,1.48508984003972,1.27021176651099,1.86560519591715,1.89046578053744,-1.64189144640611,-1.92623176023169,-1.93528521715004,-1.73861534927559,0.271299613672712,0.714590014125782,0.264337107001831,0.51977766613227,-0.774798239516648,-1.23180136331524,-0.990707351526206,-1.33921633673972,"Eastern","Makueni","Makueni",1.48815508238399,-1.09868182346726,-0.152101607999072,0,-1.63386455079859,-0.351889799312677,-1.25341456511876,-0.687121210459965,-0.809358417487832,-0.200343327397608,-0.275518972850532,-0.971460222634006,-0.557381504024621,-1.65849441981104,-1.34176544573032,-0.632892524553446,1.66800965460855,0.937112584218667,0.995863592644739,1.25842216864281,1.35573684748095,0.886976210833172,1.19441970524344,1.71722266262531,1.49311177273117,1.5097733665126,1.31319204981637,0.792601637553433,-1.34768503357871,1.3717920718297,2.17964438207585,1.56918813821569,-1.52682631883034,3.24935201262622,1.38663321809591,-0.397220385117089,-0.199325015855161,0.276800140705025,0.577510688024069,0.234098876895531,-0.631450455662819,0.335174023281206,0.13895055712502,0.177566199712804,-0.987948123404337,-0.608431018155245,-0.801050572503705,-0.267034973325845,-1.33699347443297,-0.789736089321318,-0.620158844256347,-0.69086782268248,-0.665608847596953,0.085007170698154,-0.530311434576108,-0.354001903856341,1.34386803929426,-0.81929543991393,0.106330042749889,-0.374632646531912,2.48047041163613,-0.783108779043144,-0.426354755438533,-0.701021436825974,3.05826510059917,1.94384678270446,-0.353170311137185,0.630214580885297,-0.686004011620485,0.261746567005812,1.98508771996955,0.0359847526646258,-0.473976797416694,-0.199308765467834,0.165305380672823,0.021458125159896,-0.212282736650016,-0.125396368225922,0.062063955320629,-0.000823950399779436,-0.455553291071779,-0.715647767908767,-0.881665552237117,0.818875147878946,-0.223537592576613,NA,NA,NA,-0.473105123319555,NA
"16-2011","16","2011",51351,"Makueni",1,NA,NA,NA,-0.473105123319555,NA,1.55867138514654,1.38270708682412,-1.76792518336146,1.89500434594508,2.39658087697625,0.955954766114085,1.1663186839299,1.86560519591715,0.938854902301529,-0.994297087705325,-1.4401748887504,-1.23729466659845,-1.27694307446783,0.673372885699132,1.3593012013174,0.927709070445465,0.342610033622794,-0.787900966547011,-1.29576693699428,-0.990707351526206,-1.34591847573893,"Eastern","Makueni","Makueni",2.26738005440374,-1.19926092154646,-0.0859299273449042,0,-1.51357971218207,-0.707118922759433,-1.01591014315057,-0.827044674130001,-0.671955417624012,-0.497944557583039,-0.570743822480951,-0.880924914164829,-0.828509266572427,-1.15956455821762,-1.00276793968208,-0.777235219116335,2.16069641745955,0.56754155569512,0.995863592644739,1.60978113620459,0.624035612659728,0.886976210833172,1.33190054622983,1.85233765913998,1.7567474885778,1.07303410927163,0.817253427705778,0.629258497086061,-1.36222375443133,1.33988547854157,1.21199907629703,0.0450760561716509,0.143128348998427,1.87976872675938,2.6131790162716,1.59423305369679,1.31678908254581,-1.14363271357067,1.00250864219214,1.31533987693589,1.48508984003972,1.27021176651099,1.86560519591715,1.89046578053744,-1.64189144640611,-1.92623176023169,-1.93528521715004,-1.73861534927559,0.271299613672712,0.714590014125782,0.264337107001831,0.51977766613227,-0.774798239516648,-1.23180136331524,-0.990707351526206,-1.33921633673972,1.48815508238399,-1.09868182346726,-0.152101607999072,-1.63386455079859,-0.351889799312677,-1.25341456511876,-0.687121210459965,-0.809358417487832,-0.200343327397608,-0.275518972850532,-0.971460222634006,-0.557381504024621,-1.65849441981104,-1.34176544573032,-0.632892524553446,1.66800965460855,0.937112584218667,0.995863592644739,1.25842216864281,1.35573684748095,0.886976210833172,1.19441970524344,1.71722266262531,1.49311177273117,1.5097733665126,1.31319204981637,0.792601637553433,-1.34768503357871,1.3717920718297,-0.36042454559355,-0.303292419724129,0.0297413767378132,-0.473105123319555,1.14132405846077
"16-2012","16","2012",51351,"Makueni",1,-0.36042454559355,-0.303292419724129,0.0297413767378132,-0.473105123319555,1.14132405846077,0.918561351242082,1.18495307398921,1.49531559022682,-0.144985834061645,-0.48672845646471,0.294535923707042,0.85463943618664,0.13895055712502,0.177566199712804,-0.797479194374695,-0.813748144901655,-0.844674981913179,-0.6242813764509,0.271299613672712,0.392234420529975,1.36995704607455,0.608361482387007,-0.359878550221808,-0.298786271376102,-0.407539190056082,-0.263523027367051,"Eastern","Makueni","Makueni",1.96272283397656,-0.919874537993128,0.224573896662487,0,0.191081985086403,-0.572131855849666,-1.00885555635944,-0.359573102323288,-0.650816494568039,-0.605481136557606,-0.72871501394986,-0.437081084840326,-0.478302573281511,-0.614124285797705,-0.0960841338228894,-0.531003563685524,0.651843206228373,1.57546254257752,-0.37004767376963,-0.303173242742886,-0.23678936948289,1.4225126211455,1.55186989180805,0.0282852061919628,1.17089034225194,0.0248598918932915,0.591826781291875,1.56848155477344,-0.737349532185656,0.787901414656989,NA,NA,NA,-0.473105123319555,NA,1.55867138514654,1.38270708682412,-1.76792518336146,1.89500434594508,2.39658087697625,0.955954766114085,1.1663186839299,1.86560519591715,0.938854902301529,-0.994297087705325,-1.4401748887504,-1.23729466659845,-1.27694307446783,0.673372885699132,1.3593012013174,0.927709070445465,0.342610033622794,-0.787900966547011,-1.29576693699428,-0.990707351526206,-1.34591847573893,2.26738005440374,-1.19926092154646,-0.0859299273449042,-1.51357971218207,-0.707118922759433,-1.01591014315057,-0.827044674130001,-0.671955417624012,-0.497944557583039,-0.570743822480951,-0.880924914164829,-0.828509266572427,-1.15956455821762,-1.00276793968208,-0.777235219116335,2.16069641745955,0.56754155569512,0.995863592644739,1.60978113620459,0.624035612659728,0.886976210833172,1.33190054622983,1.85233765913998,1.7567474885778,1.07303410927163,0.817253427705778,0.629258497086061,-1.36222375443133,1.33988547854157,0.284672324925663,0.436990591554403,0.806942771326082,-0.473105123319555,0.160087419920206
"16-2013","16","2013",51351,"Makueni",1,0.284672324925663,0.436990591554403,0.806942771326082,-0.473105123319555,0.160087419920206,1.55867138514654,1.61342010179818,-1.7214966443054,2.36250209552995,0.234098876895531,0.559103460669859,0.54296018844338,0.13895055712502,0.35429393424233,0.00249030754979835,-0.377973018746009,-0.103060021952112,-0.0458170083137917,0.00325076565509957,0.392234420529975,0.264337107001831,-0.0855450782751052,0.404447193216056,0.0497158197028201,0.482559582714108,0.22685014274157,"Eastern","Makueni","Makueni",4.28333463986622,-1.19926092154646,0.387260271159947,0,0.561333753952875,-0.666859622102134,-1.00415249849868,-0.315052000246458,-0.463208552446284,-0.550462421733409,-0.648434572383694,-0.487869184713279,-0.0546654443005653,-0.525331683310742,0.90476564593859,-0.553645554989507,0.621050283550185,2.18021513470696,-0.113939311316936,0.0481857248188957,0.021458125159896,2.18353804632616,2.01930475116178,0.399851446607299,1.20018319956824,0.330577371961972,1.26810672053359,2.01767519105871,-0.452390603474275,1.19311514941619,-0.36042454559355,-0.303292419724129,0.0297413767378132,-0.473105123319555,1.14132405846077,0.918561351242082,1.18495307398921,1.49531559022682,-0.144985834061645,-0.48672845646471,0.294535923707042,0.85463943618664,0.13895055712502,0.177566199712804,-0.797479194374695,-0.813748144901655,-0.844674981913179,-0.6242813764509,0.271299613672712,0.392234420529975,1.36995704607455,0.608361482387007,-0.359878550221808,-0.298786271376102,-0.407539190056082,-0.263523027367051,1.96272283397656,-0.919874537993128,0.224573896662487,0.191081985086403,-0.572131855849666,-1.00885555635944,-0.359573102323288,-0.650816494568039,-0.605481136557606,-0.72871501394986,-0.437081084840326,-0.478302573281511,-0.614124285797705,-0.0960841338228894,-0.531003563685524,0.651843206228373,1.57546254257752,-0.37004767376963,-0.303173242742886,-0.23678936948289,1.4225126211455,1.55186989180805,0.0282852061919628,1.17089034225194,0.0248598918932915,0.591826781291875,1.56848155477344,-0.737349532185656,0.787901414656989,NA,NA,NA,NA,NA
"16-2014","16","2014",51351,"Makueni",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294535923707042,0.646853271024467,1.2181097063701,1.27871593024292,0.212006129482404,-0.30988315528419,0.158686434504734,0.36776440453483,0.405324037681519,0.714590014125782,0.0432131191872867,0.0178027073554221,-0.17644037179672,-0.65317025428758,-0.223380823276042,-0.526023471502645,"Eastern","Makueni","Makueni",4.2185121149144,-1.22161183223072,0.324035004684109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284672324925663,0.436990591554403,0.806942771326082,-0.473105123319555,0.160087419920206,1.55867138514654,1.61342010179818,-1.7214966443054,2.36250209552995,0.234098876895531,0.559103460669859,0.54296018844338,0.13895055712502,0.35429393424233,0.00249030754979835,-0.377973018746009,-0.103060021952112,-0.0458170083137917,0.00325076565509957,0.392234420529975,0.264337107001831,-0.0855450782751052,0.404447193216056,0.0497158197028201,0.482559582714108,0.22685014274157,4.28333463986622,-1.19926092154646,0.387260271159947,0.561333753952875,-0.666859622102134,-1.00415249849868,-0.315052000246458,-0.463208552446284,-0.550462421733409,-0.648434572383694,-0.487869184713279,-0.0546654443005653,-0.525331683310742,0.90476564593859,-0.553645554989507,0.621050283550185,2.18021513470696,-0.113939311316936,0.0481857248188957,0.021458125159896,2.18353804632616,2.01930475116178,0.399851446607299,1.20018319956824,0.330577371961972,1.26810672053359,2.01767519105871,-0.452390603474275,1.19311514941619,NA,NA,NA,NA,NA
"19-1981","19","1981",51361,"Garissa",1,-0.0781946647413937,0.132168175145596,0.530646593096756,-0.1921649621161,0.405396579555345,-0.895083744820559,-1.31993108858632,-0.806480503780977,-0.442484401979292,1.85596037695607,-0.366882918700001,0.231280940700119,-0.292713102573013,-0.243861474934526,0.402475058512046,0.240073434215123,0.59493052859948,-0.0224585896479225,0.00325076565509957,-0.359928631193576,-0.177910868627258,-0.469408282045636,1.60989808000949,0.82024364976761,1.4033514166143,0.732861637181673,NA,NA,NA,NA,NA,NA,NA,0.762434968514868,-0.136384131088311,0.825337009335465,0.718473583679948,0.860616503933987,-0.185338223354645,-0.0890611730839513,0.538933704022513,0.616093343252599,-0.0538852462966275,-0.201011933314012,-0.160240956082808,-1.04176754107193,-1.38110568561086,-0.241993492543283,-0.888771522012522,-0.624160611447067,-1.59340295271864,-1.58269328268167,-0.985077267668046,-1.40688110158185,0.0248598918932915,0.231144147029629,-0.595815056419218,0.474598238088869,-1.01163044679333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00244244407350756,0.0450760561716509,0.118231925494903,0.264362799839513,0.896014898825626
"19-1982","19","1982",51361,"Garissa",1,0.00244244407350756,0.0450760561716509,0.118231925494903,0.264362799839513,0.896014898825626,-0.432782053667338,-1.28697208644716,-0.759428762858387,-0.442484401979292,1.85596037695607,-0.102315381737185,-0.911542967691837,-0.940208592120063,-0.461372532817019,1.24688731054346,0.483101869955771,1.03117462269422,0.619210911349772,0.137275189663906,-0.897187953853254,-0.620158844256347,-0.513700190173004,2.05539079904184,0.923911993316403,2.01721263921444,0.681478571521089,"North Eastern","Garissa","Garissa",-0.999184638750571,-0.707540886492598,-0.851585430976266,0,0.570731006969791,0.199899439107952,0.178666553481492,0.298703192669838,0.49861244660046,0.0497417399851073,0.358955484688527,0.455022930319373,1.01431224449469,0.136384616175437,0.26443702340302,-0.0158982615199188,-1.04176754107193,-0.977937290857895,-0.668840763297773,-0.966851292581806,-0.925449355196984,-1.59340295271864,-1.66518178727351,-0.985077267668046,-1.46546681621443,-0.586575068244071,-0.26479447508096,-0.514143486185533,0.5679368259627,-1.12330352330177,-0.0781946647413937,0.132168175145596,0.530646593096756,-0.1921649621161,0.405396579555345,-0.895083744820559,-1.31993108858632,-0.806480503780977,-0.442484401979292,1.85596037695607,-0.366882918700001,0.231280940700119,-0.292713102573013,-0.243861474934526,0.402475058512046,0.240073434215123,0.59493052859948,-0.0224585896479225,0.00325076565509957,-0.359928631193576,-0.177910868627258,-0.469408282045636,1.60989808000949,0.82024364976761,1.4033514166143,0.732861637181673,NA,NA,NA,0.762434968514868,-0.136384131088311,0.825337009335465,0.718473583679948,0.860616503933987,-0.185338223354645,-0.0890611730839513,0.538933704022513,0.616093343252599,-0.0538852462966275,-0.201011933314012,-0.160240956082808,-1.04176754107193,-1.38110568561086,-0.241993492543283,-0.888771522012522,-0.624160611447067,-1.59340295271864,-1.58269328268167,-0.985077267668046,-1.40688110158185,0.0248598918932915,0.231144147029629,-0.595815056419218,0.474598238088869,-1.01163044679333,-0.400743100001,-0.608114836132937,-0.360212387051079,-0.262400002416964,0.160087419920206
"19-1983","19","1983",51361,"Garissa",1,-0.400743100001,-0.608114836132937,-0.360212387051079,-0.262400002416964,0.160087419920206,0.0650813060361329,-0.331161024411768,0.214324153585956,-0.484984197396098,0.0538920435554711,0.0299683867442242,-1.74268762834053,-1.3718722518181,-0.529344738405298,1.09451216731974,0.672705951287915,1.0747990321037,0.801956186794512,0.539348461690326,-1.54189914104487,-1.28353080769998,-0.868035455191956,3.30014986692636,2.15910927815309,3.49047957345475,0.445786683382321,"North Eastern","Garissa","Garissa",-0.998173534181736,-0.707540886492598,-0.851120362751628,0,0.989848491524223,0.576442309961513,-0.540901299214201,-0.626699714784267,-0.486989840884253,1.035076905473,2.20022625738351,-0.205222368029018,3.49258944903322,-0.565499765388178,1.54778472487137,0.734117700424506,-0.0563940153699364,-0.541171529875521,0.867809411418391,0.165305380672823,0.494911865338337,-0.381399497801276,-0.345365713804149,-0.0730510411940383,-0.235166808930124,0.636294852030653,0.140973488464068,-0.554979271302375,1.26085226179864,-0.0416700108342928,0.00244244407350756,0.0450760561716509,0.118231925494903,0.264362799839513,0.896014898825626,-0.432782053667338,-1.28697208644716,-0.759428762858387,-0.442484401979292,1.85596037695607,-0.102315381737185,-0.911542967691837,-0.940208592120063,-0.461372532817019,1.24688731054346,0.483101869955771,1.03117462269422,0.619210911349772,0.137275189663906,-0.897187953853254,-0.620158844256347,-0.513700190173004,2.05539079904184,0.923911993316403,2.01721263921444,0.681478571521089,-0.999184638750571,-0.707540886492598,-0.851585430976266,0.570731006969791,0.199899439107952,0.178666553481492,0.298703192669838,0.49861244660046,0.0497417399851073,0.358955484688527,0.455022930319373,1.01431224449469,0.136384616175437,0.26443702340302,-0.0158982615199188,-1.04176754107193,-0.977937290857895,-0.668840763297773,-0.966851292581806,-0.925449355196984,-1.59340295271864,-1.66518178727351,-0.985077267668046,-1.46546681621443,-0.586575068244071,-0.26479447508096,-0.514143486185533,0.5679368259627,-1.12330352330177,NA,NA,NA,-0.473105123319555,NA
"19-1984","19","1984",51361,"Garissa",1,NA,NA,NA,-0.473105123319555,NA,NA,NA,NA,-0.484984197396098,NA,-1.29286929806986,-1.84658071092162,-1.3718722518181,-0.733261355170135,-0.09909312126601,1.3431292222966,0.507681709780531,-0.0128404172560943,-0.666871354388933,-1.6493510055768,-1.28353080769998,-0.838507516440376,-0.241954006948537,0.107799501549307,-0.0699155176260094,0.757436146845431,"North Eastern","Garissa","Garissa",-0.995219195005408,0.298250094299387,-0.847109756981665,0,-0.275021764552607,-0.785269329917719,2.24330895435345,2.73146341329661,2.379976598582,-0.798046638442297,-0.82194391383315,1.63419011867402,-0.671763528849477,0.102558862847069,-0.87631648901329,-0.763083974551346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373117966537572,NA,-0.400743100001,-0.608114836132937,-0.360212387051079,-0.262400002416964,0.160087419920206,0.0650813060361329,-0.331161024411768,0.214324153585956,-0.484984197396098,0.0538920435554711,0.0299683867442242,-1.74268762834053,-1.3718722518181,-0.529344738405298,1.09451216731974,0.672705951287915,1.0747990321037,0.801956186794512,0.539348461690326,-1.54189914104487,-1.28353080769998,-0.868035455191956,3.30014986692636,2.15910927815309,3.49047957345475,0.445786683382321,-0.998173534181736,-0.707540886492598,-0.851120362751628,0.989848491524223,0.576442309961513,-0.540901299214201,-0.626699714784267,-0.486989840884253,1.035076905473,2.20022625738351,-0.205222368029018,3.49258944903322,-0.565499765388178,1.54778472487137,0.734117700424506,-0.0563940153699364,-0.541171529875521,0.867809411418391,0.165305380672823,0.494911865338337,-0.381399497801276,-0.345365713804149,-0.0730510411940383,-0.235166808930124,0.636294852030653,0.140973488464068,-0.554979271302375,1.26085226179864,-0.0416700108342928,NA,NA,NA,-0.473105123319555,-1.31176753789063
"19-1985","19","1985",51361,"Garissa",1,NA,NA,NA,-0.473105123319555,-1.31176753789063,-1.85524879567725,-1.35289009072547,-0.844340017172334,-0.484984197396098,0.774719376915712,-1.02830176110704,-0.911542967691837,-0.508544932422029,-0.39340032722874,-0.435588229218377,0.329114024895964,-0.190308840771062,-0.558328194335505,-0.264798082362514,-0.574832360257447,-0.177910868627258,0.549305604883849,-0.455965215111139,-0.312755764478422,-0.407539190056082,0.235786328073846,"North Eastern","Garissa","Garissa",-0.99448421306398,-0.506382690334201,-0.848824484297087,0,-0.38590935015221,-0.662123233789511,1.65307519282855,1.79652026968318,2.00476071433849,-0.793044937094642,-0.837482063813699,0.903283116154568,-0.930182177527853,-0.297007848344265,-0.609961305689671,-0.508361572381541,-1.13414630910649,-1.51549515052851,-0.455417127920528,-0.966851292581806,-0.624160611447067,-1.48065844528446,-1.33522776890617,-1.05263476592538,-1.26041681500038,-0.280857588175389,-0.580391780060424,-1.33085918852239,0.0206993730700274,-1.14244747927465,NA,NA,NA,-0.473105123319555,NA,NA,NA,NA,-0.484984197396098,NA,-1.29286929806986,-1.84658071092162,-1.3718722518181,-0.733261355170135,-0.09909312126601,1.3431292222966,0.507681709780531,-0.0128404172560943,-0.666871354388933,-1.6493510055768,-1.28353080769998,-0.838507516440376,-0.241954006948537,0.107799501549307,-0.0699155176260094,0.757436146845431,-0.995219195005408,0.298250094299387,-0.847109756981665,-0.275021764552607,-0.785269329917719,2.24330895435345,2.73146341329661,2.379976598582,-0.798046638442297,-0.82194391383315,1.63419011867402,-0.671763528849477,0.102558862847069,-0.87631648901329,-0.763083974551346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373117966537572,NA,0.244353770518211,0.654720888989265,1.11138273264635,-0.473105123319555,-1.06645837825549
